bill_ID,item,quantity
608,Fullsteam Carver,1
609,Lone Star,4
609,Coors,2
609,Dogfish Head,2
610,Coke,2
610,Pretzels,2
610,Heineken,1
611,Wings,1
611,Lemonade,1
612,Heineken,3
613,Nachos,1
613,Waffle,1
614,Anchor Steam Beer,1
614,Guinness,4
615,Pilsner,4
616,Buffalo Chicken Sandwich,1
617,Waffle,1
617,Honry Devil,1
618,Buffalo Chicken Sandwich,2
618,Calamari,1
619,Blind Pig IPA,1
619,Craftsman Cabernale,2
620,Blind Pig IPA,3
620,Cold Mountain Winter Ale,4
621,Key Lime Pie,1
621,Coors,1
621,Penne Vodka,2
622,Coffee,2
623,Penne Vodka,1
623,Landshark Lager,2
623,PseudoSue,2
624,Allagash White,2
624,Blue Moon,1
624,Mountain Dew,1
625,Wings,2
625,Calamari,1
625,Hop Head Red,3
626,La Roja,4
627,Bell's Two Hearted,1
627,Goldfish,1
627,Goldfish,2
628,Key Lime Pie,1
629,Craftsman Cabernale,1
629,Coffee,2
630,Pretzels,2
631,Abner,2
631,Pretzels,2
632,Hamburger,1
632,Blue Moon,4
633,Key Lime Pie,1
633,Coffee,1
634,Key Lime Pie,1
635,Icehouse,4
636,Coors,1
636,Coffee,1
637,Gose,3
637,Heineken,2
637,Fat Sandwich,1
638,Fancy Lawnmower,4
638,Heineken,2
638,Cheesesteak,1
639,Guinness,2
639,Fat Sandwich,2
639,Spaghetti,2
640,Grilled Cheese,2
640,Penne Vodka,1
641,Crab,1
641,Coffee,1
641,Blue Moon,2
642,Chocolate Cake,1
642,Dos Equis,2
643,Spaghetti,2
643,Dogfish Head,4
643,Chocolate Cake,2
644,Schnickelfritz,4
644,Coffee,1
644,Cheesesteak,1
645,Surly Brewing Darkness,3
645,Craftsman Cabernale,1
645,Celis White,4
646,Calamari,1
646,Abner,2
647,Miller Light,3
647,Nugget Nectar,3
647,Cheesecake,2
648,Upslope Brown Ale,3
648,Mountain Dew,1
649,Waffle,2
650,Fat Sandwich,1
650,Grilled Cheese,2
650,Abner,3
651,Lobster,2
651,Soup,1
652,Goldfish,2
653,Crab,1
653,Grilled Cheese,1
653,French Dip,1
654,Cold Mountain Winter Ale,3
655,Pilsner,2
656,Pabst Blue Ribbon,4
657,Guinness,1
658,Budweiser,4
658,Fancy Lawnmower,2
658,Penne Vodka,2
659,Dos Equis,1
660,Abner,4
660,Mac n Cheese,2
660,Wings,2
661,Waffle,2
661,Uncle Jacob's Stout,1
662,Coke,2
663,Bitter American,2
664,Pancakes,2
665,Budweiser,2
666,Surly Brewing Darkness,4
666,Lobster,1
666,Dale's Pale Ale,2
667,Key Lime Pie,2
668,Hamburger,2
668,Dos Equis,2
668,Samuel Adams,2
669,Corona,1
670,Chocolate Cake,2
671,Spaghetti,2
671,Key Lime Pie,2
671,Fullsteam Carver,4
672,Brooklyn Brewery Lager,3
672,Stella Artios,1
673,Dos Equis,2
673,Cheesecake,1
673,Fullsteam Carver,4
674,Celis White,2
675,Guinness,4
675,Dale's Pale Ale,1
675,Abner,3
676,Wings,2
676,Honry Devil,4
677,Blue Moon,1
677,Pabst Blue Ribbon,1
678,Cold Mountain Winter Ale,1
679,Crab,2
680,Buffalo Chicken Sandwich,1
680,Mountain Dew,1
681,Surly Brewing Darkness,2
681,Wings,1
682,Crab,1
683,Cheesecake,1
683,Blue Moon,4
684,Wings,2
685,Budweiser,4
686,Corona,2
686,Hop Slam,3
686,Fat Sandwich,2
687,Miller Light,4
687,Cheesesteak,2
687,Heineken,1
688,Coffee,1
688,Fullsteam Carver,3
689,Mac n Cheese,1
689,French Dip,2
689,Soup,2
690,Hop Slam,3
691,Vanilla Porter,3
692,Dumplings,1
692,Nachos,1
693,Coors,2
694,Nachos,2
694,Schnickelfritz,4
695,Landshark Lager,1
695,Bitter American,2
695,Calamari,2
696,Buffalo Chicken Sandwich,2
697,Coke,2
697,Dale's Pale Ale,3
698,Mac n Cheese,2
698,Craftsman Cabernale,3
699,Samuel Adams,1
700,Hot Dog,1
700,Spaghetti,1
701,Frie,2
701,Miller Light,3
701,Hop Slam,1
702,Lone Star,4
703,Crab,2
703,Cheesecake,1
703,Icehouse,1
704,Fat Tire,2
704,Lemonade,2
705,Dos Equis,4
705,Fat Tire,3
706,Coors,2
706,Coors,4
706,Pretzels,2
707,Frie,1
708,Landshark Lager,1
708,Nachos,1
708,Hamburger,1
709,Upslope Brown Ale,2
710,Landshark Lager,3
710,Corona,4
711,Budweiser,3
711,Red Stripe,1
712,Lone Star,4
713,Penne Vodka,2
713,Focal Banger,1
714,Hop Head Red,1
714,Lobster,1
714,Dale's Pale Ale,3
715,Mac n Cheese,1
716,Hoegaarden,3
716,Dale's Pale Ale,4
717,Union Jack,4
717,Lemonade,2
717,Anchor Steam Beer,2
718,Fat Sandwich,1
719,Allagash White,3
720,Lobster,2
721,Lone Star,4
722,Cold Mountain Winter Ale,3
722,Allagash White,3
722,Dos Equis,1
723,Icehouse,2
724,Spaghetti,1
725,Bell's Two Hearted,2
726,Lone Star,4
727,Coors,4
728,Nachos,1
728,Cheesesteak,2
728,Wings,2
729,Soup,2
729,Lemonade,2
730,Shakespeare Oatmeal Stout,4
731,Vanilla Porter,4
732,Blind Pig IPA,3
732,Dumplings,1
733,Corona,2
733,Upslope Brown Ale,1
733,Coffee,2
734,Pancakes,1
734,Pancakes,2
734,Dale's Pale Ale,2
735,French Dip,1
735,Hot Dog,2
735,Pancakes,1
736,Chocolate Cake,1
736,Soup,2
736,Hop Slam,3
737,Coors,2
737,Hot Dog,2
738,Celis White,2
738,Frie,2
739,Chocolate Cake,2
739,Samuel Adams,4
739,Vanilla Porter,4
740,Mountain Dew,1
740,Dos Equis,2
741,Miller Light,4
742,Cheesesteak,1
742,Fullsteam Carver,4
742,Crab,1
743,Pipeworks Citra,4
744,Crab,2
744,Lone Star,4
744,Miller Light,1
745,Blue Moon,1
746,Hop Head Red,1
746,Lone Star,3
747,Coors,4
748,Frie,1
748,Pilsner,1
748,Crab,1
749,Buffalo Chicken Sandwich,2
749,Key Lime Pie,1
750,Hot Dog,2
751,Dumplings,2
751,Corona,2
751,Vanilla Porter,1
752,Spaghetti,1
753,Waffle,1
754,Miller Light,4
754,Calamari,1
755,Lobster,2
755,Frie,1
755,Bacon Egg and Cheese,1
756,Spaghetti,2
757,Anchor Steam Beer,3
757,Hefeweizen,2
757,Bitter American,3
758,Spaghetti,1
759,Schnickelfritz,4
759,Dumplings,1
760,Tsingtao,1
760,Blind Pig IPA,4
760,Spaghetti,2
761,Lone Star,3
762,Goldfish,1
762,Hefeweizen,2
763,Dumplings,1
763,Fat Tire,3
763,Nachos,2
764,Penne Vodka,1
764,Bell's Two Hearted,2
764,Upslope Brown Ale,2
765,Anchor Steam Beer,4
766,Landshark Lager,2
767,Honry Devil,4
767,Tsingtao,1
767,Hot Dog,2
768,PseudoSue,3
768,Abner,2
768,Frie,1
769,Frie,2
769,Upslope Brown Ale,2
770,Goldfish,1
770,Lobster,1
770,Blue Moon,1
771,Hop Head Red,4
772,Gose,2
773,Waffle,2
774,Coors,3
775,Cheesecake,2
776,Pancakes,2
777,PseudoSue,1
778,Buffalo Chicken Sandwich,2
778,Abner,1
778,Stella Artios,3
779,Bitter American,2
780,French Dip,1
780,La Roja,1
781,Wings,1
781,Bell's Two Hearted,2
781,Schnickelfritz,3
782,Nachos,1
783,Hefeweizen,4
783,PseudoSue,3
784,Fullsteam Carver,3
784,Pretzels,2
785,Pipeworks Citra,2
786,Gose,1
787,Soup,1
787,Hot Dog,1
787,Waffle,1
788,Waffle,2
789,Waffle,2
789,Calamari,2
790,Hot Dog,2
790,Nachos,1
791,Mountain Dew,2
791,Grilled Cheese,1
792,Grilled Cheese,2
792,Fullsteam Carver,2
792,Fullsteam Carver,1
793,Miller Light,3
793,Hop Slam,1
794,Heineken,3
794,Celis White,2
795,Calamari,2
796,Samuel Adams,1
797,French Dip,2
797,Gose,2
797,Penne Vodka,2
798,Cheesesteak,2
798,Wings,1
799,Celis White,3
799,Waffle,2
799,Upslope Brown Ale,3
800,French Dip,2
801,Fullsteam Carver,3
802,Budweiser,1
803,Blind Pig IPA,2
803,Wings,1
804,Chocolate Cake,1
804,Surly Brewing Darkness,2
804,Nugget Nectar,2
805,Schnickelfritz,3
806,Union Jack,3
807,Miller Light,1
807,Pipeworks Citra,2
807,Dale's Pale Ale,1
808,Upslope Brown Ale,1
808,Dogfish Head,2
808,Heineken,1
809,Miller Light,3
810,Crab,2
811,Lobster,1
811,Samuel Adams,4
812,Waffle,2
812,Samuel Adams,3
812,Anchor Steam Beer,1
813,Lobster,2
814,Fancy Lawnmower,1
815,Honry Devil,4
816,Cheesesteak,2
816,Celis White,3
817,Brooklyn Brewery Lager,4
817,Coke,1
817,Goldfish,1
818,Grilled Cheese,2
819,Calamari,1
819,Icehouse,3
820,Red Stripe,1
821,Goldfish,2
821,Pabst Blue Ribbon,3
821,Penne Vodka,2
822,Heineken,1
823,Mountain Dew,1
823,Coke,1
823,Lobster,2
824,Tsingtao,4
824,Miller Light,3
824,Hoegaarden,1
825,Hot Dog,2
825,Dale's Pale Ale,2
826,Waffle,2
827,Goldfish,1
827,Pabst Blue Ribbon,4
827,Nachos,2
828,Lobster,1
828,Frie,2
828,Uncle Jacob's Stout,1
829,Surly Brewing Darkness,4
829,Penne Vodka,1
829,Uncle Jacob's Stout,2
830,Penne Vodka,1
830,Mountain Dew,1
830,Tsingtao,3
831,Guinness,4
831,Honry Devil,4
832,Hefeweizen,4
832,Dale's Pale Ale,3
833,Saison Rue,3
833,Coke,1
834,Key Lime Pie,2
834,Samuel Adams,3
835,Gose,3
835,Hefeweizen,2
836,Wings,2
837,Pabst Blue Ribbon,1
838,Celis White,3
838,Dale's Pale Ale,1
838,Key Lime Pie,2
839,Cheesecake,2
839,Saison Rue,2
839,Icehouse,3
840,Dogfish Head,4
841,Soup,2
842,Spaghetti,2
842,Grilled Cheese,1
842,Pancakes,2
843,Nachos,1
843,Key Lime Pie,2
843,Chocolate Cake,2
844,Pretzels,2
845,Vanilla Porter,4
845,Crab,1
845,Honry Devil,4
846,Corona,2
846,Bitter American,3
846,Brooklyn Brewery Lager,4
847,Spaghetti,2
847,Gose,2
847,Hot Dog,1
848,Coffee,2
848,Pancakes,2
848,Mac n Cheese,2
849,Blue Moon,2
849,Tsingtao,2
850,Crab,2
850,Samuel Adams,4
851,Cheesesteak,2
852,Schnickelfritz,2
852,Buffalo Chicken Sandwich,1
852,Honry Devil,3
853,Mac n Cheese,2
853,Mac n Cheese,2
853,Pretzels,1
854,Penne Vodka,1
855,Pipeworks Citra,1
856,Coors,1
856,Samuel Adams,3
857,Craftsman Cabernale,4
857,Soup,1
858,Anchor Steam Beer,3
858,Chocolate Cake,2
858,Fancy Lawnmower,4
859,Mac n Cheese,1
859,Coffee,2
859,Bacon Egg and Cheese,1
860,Coors,2
860,Chocolate Cake,1
860,Gose,4
861,Surly Brewing Darkness,4
861,Cheesesteak,1
862,Allagash White,2
862,PseudoSue,1
863,Budweiser,2
864,Coffee,2
864,French Dip,1
865,Honry Devil,3
865,Wings,1
865,Blind Pig IPA,2
866,Goldfish,1
866,Penne Vodka,2
867,Grilled Cheese,2
867,Upslope Brown Ale,1
868,Wings,1
869,Abner,3
869,Cheesecake,1
870,Fullsteam Carver,4
871,Buffalo Chicken Sandwich,1
871,Chocolate Cake,1
871,Allagash White,1
872,Goldfish,1
873,Bacon Egg and Cheese,1
873,Coffee,1
873,Grilled Cheese,1
874,Samuel Adams,4
874,Dumplings,2
874,Frie,1
875,Frie,2
876,Coke,1
876,Lone Star,3
876,La Roja,2
877,Corona,4
878,Hop Head Red,4
878,Hamburger,1
879,Nachos,2
879,Uncle Jacob's Stout,3
880,Bitter American,2
880,Crab,1
880,Grilled Cheese,2
881,Pancakes,1
881,Pabst Blue Ribbon,3
882,Samuel Adams,1
883,Fat Tire,1
884,Pilsner,3
884,Calamari,2
885,French Dip,2
885,Landshark Lager,2
885,Calamari,1
886,Fat Sandwich,1
886,Coffee,1
887,Icehouse,1
887,French Dip,1
887,PseudoSue,1
888,Red Stripe,4
889,Pipeworks Citra,3
889,Pancakes,1
889,Lemonade,1
890,Abner,4
890,Grilled Cheese,1
890,Nugget Nectar,1
891,Crab,1
891,Hop Slam,3
891,Bacon Egg and Cheese,1
892,Penne Vodka,1
893,Soup,1
894,Coke,2
894,Surly Brewing Darkness,2
895,Shakespeare Oatmeal Stout,3
895,Lobster,1
895,Calamari,1
896,La Roja,4
896,Nachos,2
897,Celis White,4
898,Nachos,2
899,Spaghetti,1
899,Pipeworks Citra,3
899,Hop Head Red,2
900,Coffee,1
901,Fat Tire,3
901,Crab,1
901,Blind Pig IPA,4
902,Hefeweizen,4
903,Anchor Steam Beer,4
904,Pancakes,1
905,Waffle,1
906,Chocolate Cake,2
907,Pancakes,1
907,French Dip,2
908,Grilled Cheese,2
908,Nugget Nectar,2
908,Goldfish,1
909,Penne Vodka,1
909,Dos Equis,1
910,Mac n Cheese,2
911,La Roja,2
911,Frie,1
912,Cheesesteak,2
912,Lemonade,1
912,Grilled Cheese,2
913,Wings,1
913,Pancakes,1
913,Lobster,1
914,Dogfish Head,3
915,Crab,1
916,Mac n Cheese,1
916,Crab,2
917,Wings,2
917,Gose,3
918,French Dip,2
919,Fancy Lawnmower,4
919,Calamari,2
919,Corona,1
920,Icehouse,2
920,Bell's Two Hearted,1
920,Hot Dog,1
921,Pancakes,1
921,Lone Star,3
922,Buffalo Chicken Sandwich,1
922,Lobster,2
923,Coffee,1
923,Cheesecake,1
924,Soup,2
925,Pancakes,2
926,Schnickelfritz,3
926,Mac n Cheese,2
926,Grilled Cheese,2
927,Saison Rue,2
927,Pretzels,1
927,Nachos,2
928,Red Stripe,2
928,Hoegaarden,1
928,Bacon Egg and Cheese,2
929,Gose,1
929,Wings,1
930,Key Lime Pie,2
931,Cheesesteak,2
932,Coke,1
932,Grilled Cheese,2
933,Chocolate Cake,1
933,Gose,4
934,Lone Star,2
934,Focal Banger,4
935,Hot Dog,2
935,Coffee,1
936,Gose,3
936,Frie,1
937,Guinness,4
937,Crab,2
938,Frie,2
938,Surly Brewing Darkness,1
939,Fat Tire,2
939,Saison Rue,1
939,Lobster,1
940,Vanilla Porter,4
940,Bitter American,1
940,Nugget Nectar,4
941,Soup,1
941,Hamburger,1
941,Cheesecake,2
942,Honry Devil,3
943,Dumplings,1
943,Blind Pig IPA,2
944,Heineken,2
944,Bitter American,1
945,Dos Equis,1
945,Hop Slam,3
945,Red Stripe,1
946,Lemonade,2
946,Hamburger,2
946,Guinness,4
947,Mac n Cheese,2
947,Frie,1
947,Cheesecake,2
948,La Roja,1
948,Mac n Cheese,2
948,Corona,2
949,Mac n Cheese,2
949,Pabst Blue Ribbon,1
949,Nachos,2
950,Pretzels,1
950,Vanilla Porter,2
950,Penne Vodka,1
951,Mac n Cheese,1
951,Red Stripe,2
951,Coors,4
952,Corona,1
953,Chocolate Cake,2
953,Soup,2
953,Dale's Pale Ale,4
954,Dos Equis,1
954,Grilled Cheese,1
955,Bell's Two Hearted,2
955,Hefeweizen,3
955,Goldfish,2
956,Anchor Steam Beer,2
957,Buffalo Chicken Sandwich,1
958,Brooklyn Brewery Lager,4
959,Pancakes,2
959,Brooklyn Brewery Lager,2
959,Dumplings,1
960,Fancy Lawnmower,2
960,Dogfish Head,3
961,Mountain Dew,2
961,Coffee,2
962,Gose,3
962,Blind Pig IPA,1
962,Cheesecake,2
963,Soup,2
963,Spaghetti,1
964,Nachos,2
965,Soup,2
966,Allagash White,1
966,Mac n Cheese,2
966,Celis White,4
967,Nachos,1
968,Nachos,2
968,Pancakes,1
969,Nachos,1
969,Samuel Adams,4
970,Waffle,1
970,Hefeweizen,2
970,Lemonade,1
971,Pretzels,2
972,Penne Vodka,2
973,Union Jack,3
973,Fat Sandwich,2
974,Surly Brewing Darkness,2
974,Lemonade,2
975,Anchor Steam Beer,1
975,Tsingtao,1
976,Penne Vodka,2
976,Lobster,2
977,Hamburger,1
978,Cold Mountain Winter Ale,3
978,Vanilla Porter,3
978,Budweiser,4
979,Penne Vodka,1
979,Cheesecake,2
979,Waffle,1
980,Bitter American,2
980,Grilled Cheese,2
981,Cheesesteak,1
981,Lobster,1
982,Lobster,2
983,Chocolate Cake,2
983,Dos Equis,4
983,Mountain Dew,2
984,Hot Dog,1
984,Fat Tire,4
985,Grilled Cheese,1
985,Fancy Lawnmower,3
985,Hop Head Red,2
986,Budweiser,3
986,La Roja,2
986,Penne Vodka,1
987,Bacon Egg and Cheese,1
987,Soup,1
987,Fancy Lawnmower,4
988,Soup,2
988,Honry Devil,1
989,Fat Tire,4
989,Uncle Jacob's Stout,3
989,Coffee,1
990,Tsingtao,4
990,Mac n Cheese,1
990,Lone Star,2
991,Blind Pig IPA,4
991,Pilsner,1
992,Soup,2
993,Lemonade,2
994,Honry Devil,2
994,Hop Head Red,2
994,Pancakes,2
995,Abner,1
996,Penne Vodka,1
996,Pilsner,3
996,Buffalo Chicken Sandwich,1
997,La Roja,4
998,Pipeworks Citra,2
998,Hamburger,1
999,Buffalo Chicken Sandwich,1
1000,Hop Slam,1
1000,Budweiser,1
1000,Nachos,1
1001,Coke,2
1001,Hamburger,2
1001,Mac n Cheese,2
1002,French Dip,1
1002,Nachos,2
1003,Blue Moon,2
1004,Fat Tire,4
1004,Corona,2
1004,Nugget Nectar,3
1005,Upslope Brown Ale,2
1006,Wings,2
1007,PseudoSue,2
1007,Dogfish Head,3
1007,Allagash White,3
1008,Focal Banger,1
1008,Bitter American,1
1009,Celis White,3
1009,Mac n Cheese,1
1009,Waffle,1
1010,Mac n Cheese,1
1011,Craftsman Cabernale,3
1011,Hefeweizen,2
1012,Pabst Blue Ribbon,1
1012,Pancakes,1
1013,Penne Vodka,1
1014,Cold Mountain Winter Ale,3
1014,Brooklyn Brewery Lager,1
1014,Wings,1
1015,Focal Banger,3
1015,Schnickelfritz,1
1015,Blue Moon,4
1016,Pancakes,1
1016,Uncle Jacob's Stout,1
1017,Calamari,1
1017,Mountain Dew,2
1017,Cheesesteak,2
1018,Fullsteam Carver,4
1018,Hot Dog,2
1019,Saison Rue,4
1019,Pretzels,1
1020,Key Lime Pie,2
1020,Coffee,2
1021,Soup,1
1021,Hop Slam,2
1022,Budweiser,4
1022,Cold Mountain Winter Ale,2
1023,Goldfish,2
1023,Hop Slam,3
1024,Waffle,2
1025,Cold Mountain Winter Ale,3
1026,Lone Star,4
1026,Craftsman Cabernale,3
1027,Grilled Cheese,2
1027,Pretzels,2
1027,Fancy Lawnmower,3
1028,Miller Light,2
1029,Focal Banger,1
1029,Shakespeare Oatmeal Stout,1
1029,Fancy Lawnmower,3
1030,Landshark Lager,3
1031,Bacon Egg and Cheese,1
1032,Stella Artios,4
1032,Shakespeare Oatmeal Stout,1
1033,Chocolate Cake,2
1033,Lemonade,2
1034,Cheesecake,1
1035,Hamburger,1
1036,Chocolate Cake,2
1036,Goldfish,2
1036,PseudoSue,3
1037,Frie,1
1037,Icehouse,3
1038,Dumplings,2
1038,French Dip,1
1039,Soup,2
1039,Budweiser,1
1040,Cold Mountain Winter Ale,1
1040,Waffle,1
1041,Guinness,4
1042,Spaghetti,1
1043,Upslope Brown Ale,2
1043,Coffee,1
1044,Anchor Steam Beer,2
1044,Blind Pig IPA,2
1044,Hefeweizen,2
1045,Landshark Lager,4
1045,Goldfish,2
1046,Dogfish Head,4
1046,Mountain Dew,2
1047,Calamari,1
1047,Schnickelfritz,3
1048,Cheesesteak,1
1048,Saison Rue,4
1048,Cheesesteak,1
1049,Cheesecake,1
1050,Frie,1
1050,Vanilla Porter,4
1050,Tsingtao,4
1051,Lobster,2
1051,Frie,1
1051,Penne Vodka,1
1052,Cheesesteak,1
1053,Mountain Dew,1
1053,Blue Moon,4
1053,Pabst Blue Ribbon,1
1054,Pancakes,2
1054,Crab,2
1054,Pancakes,2
1055,Cheesesteak,1
1055,Schnickelfritz,1
1056,Pretzels,1
1056,Samuel Adams,3
1057,Cheesecake,2
1057,Bacon Egg and Cheese,1
1057,Crab,1
1058,Bell's Two Hearted,3
1059,Dumplings,2
1059,Mac n Cheese,1
1059,Hamburger,2
1060,Hop Slam,3
1061,Surly Brewing Darkness,3
1062,Hop Head Red,1
1062,Crab,1
1062,Waffle,2
1063,Gose,1
1063,Guinness,1
1063,Grilled Cheese,1
1064,Pipeworks Citra,3
1065,Tsingtao,4
1065,Lone Star,4
1066,Icehouse,1
1066,Guinness,1
1066,Mountain Dew,1
1067,Mac n Cheese,2
1068,Nugget Nectar,2
1068,Pretzels,1
1069,Penne Vodka,1
1070,Surly Brewing Darkness,1
1071,Lemonade,2
1071,Chocolate Cake,1
1072,Samuel Adams,2
1072,Focal Banger,2
1073,Shakespeare Oatmeal Stout,1
1074,Vanilla Porter,3
1075,Samuel Adams,4
1075,Upslope Brown Ale,4
1076,Cheesesteak,2
1076,Bitter American,1
1076,Cheesecake,2
1077,French Dip,1
1078,Honry Devil,2
1079,Hop Slam,4
1079,Hamburger,1
1079,Crab,1
1080,Coors,2
1080,Chocolate Cake,2
1081,Dos Equis,1
1081,French Dip,2
1081,Buffalo Chicken Sandwich,1
1082,Dumplings,1
1082,Budweiser,2
1082,Goldfish,1
1083,Surly Brewing Darkness,3
1083,Schnickelfritz,2
1084,Pretzels,2
1084,Calamari,2
1084,Penne Vodka,2
1085,Fat Sandwich,2
1086,Crab,2
1086,Dumplings,2
1087,Hamburger,1
1087,Pabst Blue Ribbon,4
1088,PseudoSue,3
1089,Pipeworks Citra,4
1090,Corona,4
1090,Wings,2
1091,Wings,2
1092,Chocolate Cake,1
1093,Saison Rue,4
1093,Cheesesteak,2
1093,Nachos,2
1094,Grilled Cheese,2
1094,Chocolate Cake,2
1095,Coke,1
1095,Buffalo Chicken Sandwich,2
1096,Focal Banger,2
1096,Gose,2
1097,Allagash White,4
1097,Focal Banger,3
1098,Waffle,2
1098,Miller Light,4
1099,Mac n Cheese,2
1099,Surly Brewing Darkness,2
1100,Icehouse,3
1101,Waffle,1
1102,Hop Slam,1
1102,Lemonade,1
1103,Pancakes,1
1103,Buffalo Chicken Sandwich,1
1103,Mountain Dew,1
1104,Mountain Dew,1
1104,Honry Devil,4
1105,Pretzels,2
1106,La Roja,2
1106,Mac n Cheese,2
1107,Spaghetti,2
1107,Nachos,1
1108,Dale's Pale Ale,1
1109,Spaghetti,1
1110,Heineken,3
1111,Mountain Dew,2
1111,Nachos,2
1112,Chocolate Cake,1
1112,PseudoSue,3
1112,Soup,1
1113,Pancakes,1
1113,French Dip,1
1113,Fat Tire,4
1114,Budweiser,4
1114,Frie,1
1114,Wings,2
1115,Honry Devil,1
1115,Hop Head Red,3
1116,Hamburger,1
1116,Spaghetti,1
1116,Lemonade,1
1117,Craftsman Cabernale,4
1117,Guinness,3
1118,Crab,2
1118,Bitter American,1
1119,Dos Equis,3
1120,Saison Rue,1
1121,Blind Pig IPA,4
1122,Crab,2
1123,Penne Vodka,1
1123,Upslope Brown Ale,2
1123,Dale's Pale Ale,3
1124,Cheesecake,2
1125,Hamburger,1
1126,Pretzels,1
1126,Lemonade,2
1127,Celis White,2
1127,Wings,1
1128,Lemonade,2
1128,Fat Sandwich,1
1128,Fullsteam Carver,3
1129,Miller Light,1
1130,Gose,2
1131,French Dip,2
1131,Bell's Two Hearted,2
1131,Blue Moon,3
1132,Brooklyn Brewery Lager,2
1132,Corona,2
1133,Fat Tire,2
1133,Hop Slam,1
1134,Dogfish Head,4
1134,Lemonade,2
1135,Allagash White,1
1135,Pabst Blue Ribbon,2
1135,Bacon Egg and Cheese,2
1136,Fat Sandwich,1
1136,Lobster,1
1137,Fullsteam Carver,3
1138,Waffle,2
1139,Vanilla Porter,4
1139,Calamari,1
1139,Nugget Nectar,1
1140,Hop Head Red,4
1140,Chocolate Cake,2
1141,Tsingtao,4
1142,Vanilla Porter,3
1143,Samuel Adams,2
1143,Cheesecake,2
1144,Mountain Dew,1
1144,Spaghetti,2
1144,Calamari,1
1145,Grilled Cheese,2
1145,Mac n Cheese,2
1146,Upslope Brown Ale,3
1147,Calamari,1
1148,Calamari,1
1149,Blind Pig IPA,4
1149,Buffalo Chicken Sandwich,2
1149,Saison Rue,4
1150,Fancy Lawnmower,2
1151,Calamari,2
1151,Bell's Two Hearted,4
1151,Fullsteam Carver,1
1152,Waffle,2
1152,Grilled Cheese,2
1153,Fancy Lawnmower,2
1154,Vanilla Porter,3
1155,Key Lime Pie,1
1155,Mountain Dew,1
1155,Cheesecake,1
1156,Uncle Jacob's Stout,2
1156,Dumplings,2
1156,Hot Dog,2
1157,Cheesesteak,1
1157,Calamari,2
1158,Honry Devil,1
1159,Corona,2
1159,Anchor Steam Beer,1
1159,Goldfish,1
1160,Cheesecake,1
1160,Heineken,2
1161,Coors,2
1162,Gose,4
1162,Hamburger,2
1163,Coors,2
1163,Mountain Dew,1
1164,Goldfish,1
1164,Soup,1
1164,Cheesesteak,1
1165,Tsingtao,1
1166,Craftsman Cabernale,2
1167,Crab,2
1168,Goldfish,1
1168,Upslope Brown Ale,3
1168,Fullsteam Carver,3
1169,Buffalo Chicken Sandwich,2
1169,Tsingtao,2
1170,Surly Brewing Darkness,1
1170,PseudoSue,1
1170,Pancakes,1
1171,Budweiser,2
1171,Allagash White,1
1171,Penne Vodka,2
1172,Nugget Nectar,3
1172,Abner,1
1173,Dos Equis,4
1173,Coke,1
1174,Vanilla Porter,1
1175,Wings,1
1176,Corona,4
1177,Mac n Cheese,2
1178,Mac n Cheese,2
1178,Pabst Blue Ribbon,3
1179,Penne Vodka,2
1179,Gose,4
1180,Fullsteam Carver,1
1180,Penne Vodka,2
1181,Schnickelfritz,3
1181,Bitter American,1
1182,Corona,3
1182,Pancakes,2
1183,Dumplings,1
1183,Mac n Cheese,1
1183,Lobster,1
1184,French Dip,1
1184,Pancakes,2
1184,Calamari,1
1185,Surly Brewing Darkness,3
1186,Miller Light,2
1186,Cheesesteak,2
1187,Dogfish Head,3
1188,Coors,1
1189,Lemonade,1
1189,PseudoSue,2
1189,Wings,2
1190,Cold Mountain Winter Ale,4
1191,Samuel Adams,1
1191,Frie,1
1192,Allagash White,3
1192,Nachos,1
1192,Fat Tire,4
1193,Schnickelfritz,4
1193,Buffalo Chicken Sandwich,1
1194,Corona,4
1194,Fullsteam Carver,1
1194,Bacon Egg and Cheese,2
1195,Abner,2
1195,Red Stripe,3
1195,Dale's Pale Ale,1
1196,Waffle,1
1196,Waffle,1
1197,Landshark Lager,3
1197,Mac n Cheese,1
1197,Wings,1
1198,Uncle Jacob's Stout,1
1198,Pancakes,2
1199,Grilled Cheese,2
1199,Mac n Cheese,2
1199,La Roja,1
1200,Hamburger,2
1201,Pretzels,2
1201,Fancy Lawnmower,3
1202,Focal Banger,1
1202,Uncle Jacob's Stout,1
1202,Brooklyn Brewery Lager,4
1203,PseudoSue,2
1203,Lone Star,2
1203,Fat Sandwich,1
1204,Wings,2
1205,Dumplings,1
1205,Fancy Lawnmower,1
1205,Lemonade,2
1206,Shakespeare Oatmeal Stout,2
