ID,total_price,tip
1872,36,.20
1873,36,.25
1874,60,.15
1875,24,.25
1876,16,.15
1877,49,.20
1878,22,.18
1879,58,.25
1880,23,.18
1881,18,.18
1882,64,.20
1883,21,.25
1884,47,.25
1885,41,.20
1886,32,.18
1887,35,.18
1888,37,.18
1889,45,.15
1890,42,.18
1891,46,.20
1892,18,.15
1893,32,.20
1894,50,.25
1895,33,.25
1896,36,.18
1897,62,.18
1898,48,.20
1899,57,.25
1900,36,.18
1901,24,.20
1902,43,.15
1903,15,.25
1904,60,.20
1905,15,.25
1906,38,.18
1907,31,.25
1908,38,.25
1909,38,.18
1910,34,.20
1911,51,.18
1912,37,.18
1913,16,.25
1914,24,.15
1915,29,.25
1916,15,.18
1917,17,.20
1918,24,.25
1919,31,.18
1920,34,.15
1921,58,.25
1922,54,.25
1923,32,.15
1924,38,.15
1925,28,.25
1926,18,.18
1927,42,.20
1928,38,.18
1929,41,.18
1930,12,.25
1931,15,.18
1932,18,.18
1933,8,.18
1934,18,.15
1935,15,.18
1936,28,.20
1937,34,.20
1938,34,.25
1939,25,.20
1940,41,.20
1941,34,.20
1942,14,.25
1943,52,.25
1944,41,.25
1945,18,.25
1946,34,.20
1947,42,.15
1948,57,.18
1949,16,.15
1950,29,.25
1951,28,.15
1952,59,.18
1953,21,.18
1954,45,.15
1955,41,.25
1956,36,.15
1957,21,.25
1958,30,.20
1959,15,.20
1960,42,.15
1961,16,.20
1962,30,.15
1963,64,.25
1964,42,.15
1965,14,.18
1966,50,.25
1967,15,.18
1968,40,.15
1969,28,.20
1970,24,.18
1971,42,.20
1972,26,.25
1973,37,.20
1974,32,.15
1975,40,.18
1976,15,.20
1977,37,.18
1978,21,.18
1979,22,.20
1980,10,.18
1981,21,.25
1982,39,.15
1983,12,.18
1984,41,.20
1985,9,.25
1986,15,.15
1987,47,.15
1988,26,.20
1989,15,.15
1990,39,.20
1991,53,.18
1992,48,.25
1993,22,.18
1994,35,.25
1995,32,.15
1996,36,.25
1997,18,.20
1998,12,.15
1999,57,.25
2000,46,.20
2001,19,.18
2002,26,.18
2003,24,.15
2004,30,.15
2005,26,.25
2006,30,.20
2007,18,.25
2008,28,.20
2009,47,.18
2010,18,.20
2011,24,.20
2012,24,.15
2013,49,.18
2014,53,.18
2015,32,.25
2016,30,.18
2017,38,.20
2018,36,.15
2019,18,.25
2020,38,.18
2021,29,.20
2022,15,.20
2023,54,.20
2024,51,.15
2025,15,.15
2026,12,.18
2027,12,.18
2028,38,.18
2029,33,.25
2030,24,.18
2031,17,.18
2032,24,.25
2033,41,.18
2034,38,.15
2035,25,.18
2036,32,.18
2037,35,.18
2038,48,.25
2039,28,.20
2040,35,.18
2041,12,.25
2042,36,.25
2043,39,.15
2044,21,.18
2045,36,.15
2046,17,.15
2047,33,.20
2048,16,.18
2049,30,.15
2050,21,.15
2051,59,.25
2052,35,.25
2053,27,.18
2054,34,.18
2055,32,.15
2056,18,.25
2057,54,.25
2058,26,.25
2059,38,.20
2060,18,.15
2061,44,.15
2062,42,.25
2063,46,.15
2064,47,.18
2065,33,.18
2066,27,.18
2067,36,.15
2068,46,.15
2069,36,.25
2070,15,.25
2071,46,.20
2072,29,.15
2073,18,.18
2074,27,.25
2075,20,.25
2076,35,.18
2077,48,.25
2078,13,.25
2079,35,.18
2080,33,.20
2081,33,.25
2082,32,.25
2083,12,.18
2084,21,.25
2085,36,.18
2086,20,.15
2087,12,.20
2088,38,.15
2089,28,.20
2090,33,.20
2091,32,.20
2092,36,.15
2093,44,.25
2094,18,.20
2095,27,.20
2096,24,.15
2097,18,.15
2098,41,.15
2099,27,.15
2100,34,.15
2101,29,.20
2102,45,.15
2103,39,.25
2104,38,.15
2105,30,.15
2106,51,.18
2107,42,.25
2108,15,.20
2109,42,.25
2110,28,.15
2111,15,.25
2112,26,.25
2113,29,.20
2114,48,.18
2115,11,.20
2116,45,.25
2117,24,.15
2118,48,.18
2119,35,.20
2120,30,.25
2121,35,.18
2122,48,.18
2123,38,.20
2124,12,.20
2125,24,.18
2126,38,.20
2127,38,.20
2128,15,.25
2129,48,.20
2130,64,.15
2131,12,.15
2132,38,.15
2133,16,.20
2134,15,.18
2135,36,.25
2136,31,.20
2137,23,.20
2138,23,.18
2139,36,.15
2140,46,.15
2141,39,.15
2142,32,.20
2143,50,.18
2144,64,.20
2145,17,.18
2146,24,.25
2147,25,.18
2148,36,.18
2149,18,.15
2150,27,.25
2151,52,.20
2152,21,.15
2153,36,.20
2154,24,.15
2155,49,.18
2156,33,.18
2157,12,.25
2158,27,.18
2159,32,.18
2160,37,.18
2161,16,.20
2162,42,.18
2163,48,.18
2164,36,.15
2165,24,.25
2166,51,.20
2167,26,.18
2168,25,.15
2169,15,.15
2170,56,.20
2171,38,.15
2172,24,.15
2173,24,.15
2174,41,.15
2175,15,.25
2176,23,.25
2177,22,.20
2178,32,.15
2179,45,.25
2180,42,.15
2181,18,.25
2182,40,.15
2183,18,.18
2184,35,.15
2185,61,.20
2186,22,.18
2187,21,.25
2188,21,.25
2189,46,.18
2190,19,.18
2191,30,.25
2192,21,.18
2193,54,.25
2194,33,.25
2195,33,.25
2196,45,.15
2197,30,.20
2198,21,.20
2199,21,.18
2200,51,.25
2201,16,.18
2202,12,.18
2203,19,.25
2204,30,.20
2205,26,.25
2206,35,.15
2207,39,.20
2208,21,.20
2209,40,.20
2210,37,.15
2211,15,.18
2212,49,.18
2213,15,.18
2214,41,.15
2215,17,.25
2216,46,.15
2217,30,.18
2218,25,.20
2219,27,.15
2220,64,.20
2221,18,.20
2222,57,.18
2223,36,.15
2224,39,.18
2225,36,.18
2226,28,.15
2227,33,.15
2228,35,.18
2229,29,.18
2230,13,.18
2231,24,.15
2232,9,.25
2233,18,.18
2234,54,.18
2235,19,.18
2236,42,.20
2237,18,.18
2238,34,.20
2239,29,.15
2240,45,.20
2241,43,.25
2242,28,.20
2243,37,.25
2244,42,.20
2245,32,.15
2246,44,.15
2247,26,.20
2248,47,.25
2249,24,.15
2250,27,.15
2251,27,.25
2252,30,.15
2253,46,.18
2254,30,.25
2255,25,.15
2256,36,.20
2257,12,.15
2258,40,.15
2259,57,.20
2260,18,.18
2261,15,.20
2262,21,.25
2263,31,.18
2264,42,.18
2265,37,.25
2266,36,.20
2267,42,.25
2268,47,.25
2269,24,.20
2270,18,.15
2271,33,.18
2272,30,.25
2273,37,.18
2274,49,.25
2275,44,.15
2276,15,.25
2277,33,.25
2278,31,.18
2279,21,.20
2280,33,.18
2281,17,.25
2282,48,.25
2283,15,.20
2284,27,.15
2285,30,.18
2286,51,.20
2287,57,.20
2288,12,.18
2289,19,.25
2290,29,.25
2291,21,.25
2292,21,.18
2293,45,.20
2294,48,.25
2295,60,.15
2296,29,.25
2297,52,.15
2298,21,.15
2299,42,.20
2300,36,.18
2301,36,.25
2302,47,.15
2303,16,.15
2304,36,.18
2305,14,.25
2306,24,.15
2307,15,.15
2308,32,.15
2309,12,.18
2310,15,.25
2311,29,.20
2312,38,.20
2313,74,.25
2314,66,.25
2315,34,.20
2316,44,.20
2317,38,.20
2318,24,.25
2319,38,.15
2320,60,.25
2321,24,.20
2322,27,.15
2323,36,.20
2324,18,.25
2325,17,.18
2326,32,.25
2327,51,.20
2328,21,.18
2329,34,.15
2330,18,.15
2331,21,.25
2332,12,.18
2333,30,.18
2334,33,.18
2335,20,.15
2336,59,.15
2337,17,.25
2338,18,.20
2339,23,.15
2340,24,.20
2341,48,.18
2342,22,.25
2343,11,.18
2344,16,.18
2345,34,.18
2346,18,.15
2347,15,.20
2348,30,.20
2349,29,.25
2350,33,.15
2351,9,.18
2352,55,.20
2353,30,.15
2354,18,.15
2355,50,.18
2356,34,.18
2357,38,.18
2358,27,.18
2359,26,.25
2360,31,.18
2361,37,.20
2362,38,.15
2363,18,.18
2364,42,.18
2365,40,.18
2366,36,.25
2367,26,.18
2368,12,.15
2369,39,.15
2370,39,.20
2371,56,.25
2372,39,.25
2373,21,.20
2374,36,.15
2375,33,.20
2376,42,.25
2377,33,.25
2378,29,.25
2379,50,.25
2380,36,.20
2381,30,.25
2382,45,.15
2383,9,.18
2384,22,.15
2385,19,.20
2386,48,.18
2387,18,.20
2388,54,.20
2389,61,.18
2390,30,.15
2391,27,.18
2392,44,.25
2393,25,.25
2394,23,.25
2395,27,.25
2396,21,.25
2397,21,.20
2398,25,.20
2399,24,.20
2400,22,.18
2401,48,.25
2402,15,.20
2403,33,.15
2404,24,.18
2405,50,.20
2406,12,.20
2407,42,.25
2408,27,.20
2409,30,.15
2410,51,.15
2411,37,.25
2412,42,.20
2413,31,.15
2414,36,.20
2415,11,.20
2416,19,.18
2417,54,.18
2418,28,.20
2419,25,.20
2420,24,.15
2421,33,.15
2422,44,.25
2423,36,.20
2424,18,.15
2425,39,.20
2426,39,.18
2427,15,.15
2428,38,.18
2429,32,.18
2430,15,.15
2431,43,.20
2432,33,.15
2433,38,.15
2434,18,.15
2435,36,.15
2436,19,.15
2437,18,.25
2438,32,.18
2439,32,.18
2440,33,.25
2441,24,.25
2442,42,.25
2443,12,.18
2444,18,.15
2445,40,.18
2446,46,.25
2447,24,.18
2448,46,.18
2449,21,.18
2450,35,.15
2451,62,.25
2452,47,.18
2453,40,.25
2454,40,.20
2455,16,.25
2456,22,.20
2457,25,.20
2458,48,.18
2459,35,.20
2460,18,.15
2461,49,.15
2462,22,.20
2463,27,.25
2464,18,.15
2465,50,.15
2466,34,.15
2467,21,.20
2468,24,.25
2469,15,.15
2470,41,.25
2471,11,.25
2472,33,.20
2473,36,.25
2474,40,.18
2475,9,.25
2476,15,.18
2477,47,.20
2478,25,.15
2479,21,.15
2480,29,.20
2481,36,.20
2482,28,.20
2483,30,.25
2484,21,.20
2485,10,.18
2486,33,.20
2487,48,.15
2488,29,.18
2489,21,.15
2490,33,.25
2491,43,.18
2492,32,.15
2493,49,.20
2494,44,.20
2495,32,.18
2496,40,.25
2497,30,.25
2498,38,.20
2499,29,.20
2500,11,.18
2501,36,.15
2502,47,.15
2503,33,.20
2504,12,.15
2505,56,.20
2506,30,.25
2507,33,.25
2508,12,.25
2509,28,.18
2510,60,.15
2511,18,.15
2512,22,.18
2513,25,.18
2514,27,.25
2515,31,.18
2516,52,.20
2517,34,.18
2518,29,.25
2519,42,.25
2520,36,.18
2521,39,.15
2522,33,.18
2523,15,.18
2524,36,.25
2525,38,.25
2526,36,.20
2527,30,.15
2528,9,.18
2529,48,.15
2530,30,.15
2531,36,.20
2532,62,.18
2533,15,.20
2534,18,.18
2535,24,.20
2536,45,.20
2537,18,.18
2538,29,.25
2539,32,.20
2540,27,.20
2541,33,.15
2542,24,.18
2543,12,.25
2544,49,.25
2545,21,.15
2546,24,.18
2547,48,.15
2548,53,.15
2549,11,.20
2550,44,.25
2551,21,.25
2552,30,.25
2553,34,.25
2554,18,.15
2555,32,.15
2556,42,.18
2557,15,.25
2558,17,.25
2559,17,.25
2560,21,.20
2561,48,.25
2562,40,.18
2563,33,.20
2564,11,.15
2565,25,.25
2566,44,.20
2567,20,.20
2568,33,.25
2569,48,.20
2570,24,.25
2571,41,.25
2572,38,.18
2573,9,.20
2574,27,.20
2575,27,.25
2576,46,.25
2577,11,.18
2578,35,.15
2579,18,.25
2580,44,.25
2581,21,.18
2582,37,.15
2583,12,.25
2584,27,.20
2585,15,.18
2586,46,.15
2587,28,.25
2588,30,.20
2589,32,.25
2590,38,.18
2591,30,.25
2592,6,.15
2593,23,.15
2594,18,.15
2595,24,.18
2596,18,.18
2597,9,.20
2598,44,.15
2599,26,.20
2600,34,.18
2601,16,.20
2602,6,.15
2603,30,.18
2604,27,.18
2605,20,.15
2606,15,.20
2607,33,.20
2608,39,.18
2609,32,.25
2610,15,.15
2611,30,.18
2612,43,.15
2613,32,.25
2614,12,.25
2615,39,.15
2616,23,.20
2617,54,.15
2618,18,.18
2619,23,.20
2620,24,.20
2621,37,.20
2622,20,.18
2623,53,.20
2624,15,.20
2625,51,.15
2626,22,.20
2627,35,.15
2628,41,.15
2629,18,.15
2630,12,.20
2631,15,.18
2632,45,.25
2633,43,.18
2634,18,.20
2635,36,.15
2636,32,.18
2637,36,.15
2638,23,.15
2639,30,.15
2640,45,.15
2641,25,.15
2642,29,.18
2643,17,.20
2644,68,.15
2645,26,.25
2646,55,.15
2647,22,.20
2648,18,.15
2649,24,.18
2650,36,.25
2651,33,.20
2652,24,.18
2653,16,.18
2654,6,.25
2655,40,.20
2656,24,.25
2657,55,.20
2658,60,.15
2659,22,.18
2660,49,.18
2661,45,.20
2662,18,.25
2663,9,.20
2664,21,.20
2665,35,.18
2666,36,.20
2667,43,.18
2668,57,.20
2669,15,.25
2670,33,.15
2671,28,.18
2672,24,.15
2673,12,.20
2674,39,.15
2675,9,.25
2676,27,.20
2677,24,.15
2678,36,.25
2679,17,.25
2680,47,.18
2681,27,.20
2682,32,.20
2683,14,.25
2684,73,.25
2685,56,.25
2686,12,.20
2687,19,.18
2688,24,.25
2689,39,.18
2690,54,.25
2691,15,.25
2692,62,.20
2693,17,.18
2694,28,.25
2695,41,.15
2696,27,.15
2697,24,.15
2698,39,.15
2699,30,.15
2700,42,.25
2701,36,.25
2702,18,.20
2703,30,.15
2704,43,.18
2705,24,.25
2706,24,.25
2707,12,.20
2708,18,.25
2709,15,.15
2710,23,.18
2711,34,.20
2712,35,.15
2713,51,.15
2714,20,.25
2715,42,.18
2716,9,.15
2717,51,.25
2718,24,.18
2719,21,.18
2720,41,.20
2721,30,.18
2722,54,.20
2723,27,.20
2724,42,.25
2725,21,.25
2726,51,.25
2727,15,.18
2728,38,.15
2729,24,.25
2730,8,.18
2731,27,.18
2732,13,.20
2733,48,.18
2734,45,.25
2735,12,.15
2736,15,.15
2737,48,.15
2738,9,.25
2739,43,.25
2740,27,.20
2741,35,.15
2742,64,.25
2743,39,.25
2744,13,.18
2745,54,.25
2746,49,.18
2747,35,.15
2748,22,.20
2749,21,.20
2750,48,.15
2751,59,.25
2752,33,.18
2753,48,.18
2754,17,.18
2755,54,.25
2756,42,.25
2757,40,.18
2758,42,.20
2759,15,.15
2760,51,.18
2761,39,.15
2762,33,.18
2763,24,.18
2764,30,.15
2765,29,.25
2766,27,.15
2767,16,.15
2768,14,.20
2769,17,.15
2770,46,.20
2771,42,.25
2772,30,.15
2773,59,.25
2774,42,.18
2775,25,.25
2776,24,.20
2777,28,.20
2778,36,.20
2779,36,.15
2780,34,.18
2781,46,.18
2782,32,.18
2783,58,.20
2784,43,.20
2785,36,.18
2786,57,.25
2787,43,.18
2788,15,.15
2789,16,.18
2790,43,.18
2791,11,.20
2792,37,.25
2793,50,.25
2794,27,.15
2795,12,.25
2796,16,.25
2797,36,.25
2798,33,.15
2799,44,.25
2800,22,.25
2801,16,.20
2802,42,.25
2803,24,.15
2804,25,.18
2805,18,.25
2806,59,.18
2807,15,.18
2808,33,.18
2809,8,.18
2810,32,.20
2811,39,.20
2812,41,.18
2813,64,.15
2814,21,.15
2815,43,.15
2816,56,.25
2817,24,.15
2818,27,.18
2819,24,.20
2820,57,.20
2821,35,.20
2822,12,.15
2823,23,.20
2824,51,.15
2825,56,.15
2826,42,.15
2827,54,.20
2828,43,.20
2829,28,.25
2830,58,.25
2831,36,.20
2832,29,.18
2833,18,.15
2834,42,.25
2835,18,.25
2836,36,.20
2837,9,.20
2838,21,.15
2839,32,.18
2840,40,.20
2841,27,.25
2842,34,.18
2843,20,.15
2844,28,.25
2845,42,.25
2846,24,.18
2847,26,.18
2848,17,.18
2849,21,.15
2850,22,.15
2851,26,.15
2852,30,.20
2853,40,.20
2854,36,.20
2855,54,.20
2856,40,.15
2857,38,.15
2858,39,.20
2859,33,.20
2860,36,.25
2861,30,.20
2862,36,.20
2863,17,.15
2864,28,.18
2865,35,.18
2866,22,.20
2867,15,.25
2868,39,.18
2869,6,.15
2870,17,.15
2871,15,.15
2872,52,.15
2873,17,.15
2874,36,.15
2875,21,.25
2876,50,.18
2877,40,.18
2878,12,.18
2879,18,.20
2880,21,.15
2881,18,.18
2882,51,.20
2883,24,.25
2884,54,.20
2885,17,.18
2886,34,.25
2887,9,.15
2888,33,.20
2889,33,.18
2890,22,.18
2891,27,.25
2892,21,.25
2893,44,.15
2894,47,.15
2895,30,.20
2896,36,.15
2897,53,.25
2898,18,.18
2899,18,.18
2900,62,.15
2901,48,.15
2902,57,.20
2903,17,.18
2904,24,.20
2905,33,.25
2906,18,.15
2907,12,.15
2908,34,.15
2909,57,.25
2910,39,.20
2911,50,.20
2912,36,.25
2913,14,.20
2914,41,.18
2915,26,.25
2916,15,.20
2917,21,.25
2918,45,.15
2919,41,.18
2920,33,.18
2921,37,.25
2922,32,.15
2923,27,.15
2924,18,.20
2925,34,.25
2926,30,.15
2927,22,.20
2928,16,.18
2929,68,.18
2930,58,.25
2931,53,.18
2932,21,.18
2933,14,.25
2934,29,.20
2935,26,.18
2936,19,.25
2937,18,.15
2938,38,.20
2939,18,.25
2940,24,.18
2941,45,.15
2942,34,.20
2943,18,.25
2944,9,.25
2945,63,.20
2946,24,.18
2947,38,.20
2948,18,.18
2949,41,.25
2950,44,.18
2951,30,.20
2952,39,.18
2953,32,.15
2954,42,.20
2955,45,.18
2956,49,.25
2957,48,.18
2958,28,.20
2959,25,.15
2960,39,.18
2961,52,.25
2962,56,.25
2963,29,.15
2964,50,.25
2965,39,.20
2966,41,.18
2967,12,.20
2968,45,.25
2969,15,.18
2970,34,.15
2971,56,.25
2972,25,.25
2973,24,.20
2974,23,.18
2975,66,.25
2976,27,.20
2977,46,.25
2978,12,.18
2979,44,.20
2980,23,.25
2981,18,.15
2982,36,.25
2983,27,.25
2984,26,.25
2985,57,.25
2986,26,.20
2987,33,.25
2988,48,.18
2989,29,.15
2990,27,.25
2991,15,.20
2992,22,.25
2993,24,.15
2994,37,.25
2995,27,.20
2996,15,.18
2997,46,.20
2998,12,.25
2999,22,.25
3000,36,.18
3001,22,.20
3002,16,.25
3003,26,.25
3004,20,.18
3005,24,.15
3006,36,.15
3007,68,.20
3008,62,.25
3009,29,.15
3010,50,.25
3011,54,.15
3012,38,.18
3013,36,.15
3014,15,.20
3015,21,.25
3016,42,.20
3017,39,.15
3018,27,.20
3019,40,.15
3020,45,.20
3021,37,.18
3022,41,.15
3023,32,.15
3024,19,.15
3025,30,.15
3026,44,.15
3027,36,.15
3028,24,.25
3029,30,.15
3030,12,.18
3031,57,.20
3032,48,.15
3033,25,.25
3034,33,.20
3035,36,.25
3036,39,.15
3037,39,.18
3038,32,.20
3039,77,.25
3040,43,.15
3041,18,.20
3042,36,.25
3043,15,.15
3044,38,.18
3045,12,.15
3046,49,.20
3047,33,.20
3048,38,.15
3049,49,.20
3050,26,.20
3051,53,.20
3052,21,.18
3053,42,.15
3054,40,.20
3055,34,.25
3056,54,.20
3057,21,.25
3058,40,.20
3059,34,.18
3060,19,.18
3061,30,.15
3062,16,.20
3063,23,.25
3064,34,.25
3065,18,.18
3066,27,.15
3067,40,.25
3068,50,.25
3069,21,.20
3070,19,.25
3071,27,.15
3072,27,.18
3073,19,.25
3074,38,.20
3075,40,.18
3076,41,.25
3077,59,.25
3078,49,.18
3079,30,.20
3080,27,.15
3081,37,.18
3082,30,.20
3083,44,.20
3084,9,.18
3085,33,.18
3086,36,.20
3087,12,.20
3088,12,.18
3089,30,.20
3090,36,.25
3091,60,.15
3092,32,.15
3093,18,.20
3094,25,.18
3095,24,.25
3096,35,.25
3097,34,.25
3098,47,.18
3099,46,.20
3100,40,.20
3101,51,.18
3102,16,.20
3103,39,.18
3104,31,.15
3105,36,.15
3106,40,.15
3107,35,.15
3108,26,.20
3109,30,.18
3110,46,.20
3111,9,.18
3112,35,.25
3113,24,.20
3114,36,.25
3115,23,.15
3116,15,.25
3117,50,.20
3118,43,.15
3119,47,.25
3120,24,.25
3121,65,.25
3122,51,.20
3123,33,.18
3124,16,.20
3125,15,.18
3126,24,.20
3127,48,.25
3128,9,.20
3129,24,.18
3130,22,.15
3131,21,.18
3132,33,.18
3133,27,.18
3134,9,.20
3135,29,.18
3136,21,.20
3137,12,.18
3138,52,.25
3139,30,.20
3140,27,.15
3141,30,.20
3142,43,.15
3143,39,.25
3144,42,.25
3145,38,.18
3146,27,.15
3147,42,.20
3148,22,.18
3149,23,.18
3150,24,.18
3151,21,.20
3152,30,.25
3153,34,.18
3154,28,.18
3155,41,.25
3156,30,.20
3157,18,.18
3158,21,.20
3159,29,.18
3160,40,.20
3161,24,.18
3162,60,.20
3163,45,.20
3164,38,.25
3165,39,.15
3166,60,.15
3167,24,.18
3168,49,.25
3169,46,.25
3170,47,.25
3171,25,.18
3172,33,.20
3173,24,.20
3174,38,.25
3175,36,.15
3176,35,.15
3177,30,.15
3178,19,.18
3179,23,.18
3180,28,.15
3181,49,.15
3182,34,.25
3183,33,.25
3184,18,.18
3185,26,.20
3186,21,.18
3187,17,.15
3188,54,.15
3189,25,.25
3190,8,.25
3191,18,.25
3192,30,.25
3193,39,.18
3194,46,.18
3195,37,.15
3196,31,.20
3197,24,.20
3198,18,.18
3199,18,.18
3200,21,.18
3201,42,.18
3202,13,.18
3203,18,.18
3204,18,.15
3205,42,.18
3206,15,.15
3207,47,.15
3208,38,.18
3209,15,.15
3210,48,.15
3211,18,.18
3212,31,.20
3213,21,.15
3214,18,.15
3215,36,.20
3216,51,.18
3217,41,.20
3218,27,.25
3219,27,.15
3220,18,.15
3221,9,.25
3222,46,.18
3223,30,.15
3224,32,.18
3225,48,.20
3226,26,.25
3227,48,.25
3228,21,.15
3229,12,.18
3230,40,.18
3231,18,.20
3232,70,.20
3233,30,.18
3234,26,.25
3235,11,.18
3236,44,.25
3237,30,.18
3238,29,.18
3239,53,.25
3240,28,.25
3241,24,.18
3242,33,.20
3243,9,.25
3244,24,.18
3245,26,.18
3246,14,.25
3247,27,.18
3248,30,.20
3249,15,.25
3250,24,.20
3251,32,.15
3252,39,.25
3253,48,.25
3254,42,.20
3255,26,.18
3256,35,.15
3257,30,.18
3258,20,.18
3259,63,.20
3260,33,.20
3261,26,.20
3262,18,.20
3263,51,.25
3264,36,.25
3265,24,.25
3266,28,.25
3267,41,.25
3268,36,.18
3269,31,.15
3270,18,.18
3271,30,.15
3272,22,.20
3273,18,.25
3274,26,.20
3275,18,.25
3276,37,.18
3277,31,.20
3278,56,.18
3279,24,.15
3280,24,.25
3281,12,.18
3282,44,.20
3283,30,.18
3284,40,.18
3285,60,.25
3286,50,.15
3287,40,.25
3288,30,.20
3289,41,.25
3290,39,.15
3291,21,.25
3292,12,.18
3293,54,.20
3294,26,.20
3295,38,.18
3296,35,.20
3297,46,.18
3298,32,.18
3299,47,.25
3300,27,.15
3301,28,.18
3302,18,.15
3303,20,.20
3304,15,.20
3305,20,.20
3306,36,.18
3307,12,.25
3308,30,.25
3309,20,.15
3310,39,.25
3311,18,.15
3312,11,.20
3313,26,.20
3314,43,.25
3315,51,.15
3316,28,.25
3317,23,.25
3318,43,.25
3319,27,.18
3320,30,.15
3321,35,.18
3322,52,.15
3323,41,.25
3324,33,.25
3325,52,.18
3326,22,.15
3327,46,.20
3328,20,.15
3329,46,.20
3330,63,.18
3331,32,.25
3332,16,.15
3333,24,.20
3334,22,.20
3335,31,.18
3336,31,.18
3337,45,.18
3338,17,.20
3339,14,.25
3340,24,.15
3341,15,.18
3342,25,.25
3343,37,.15
3344,18,.18
3345,34,.18
3346,35,.20
3347,30,.20
3348,18,.18
3349,33,.15
3350,43,.20
3351,31,.18
3352,25,.15
3353,21,.15
3354,42,.20
3355,31,.15
3356,24,.25
3357,36,.25
3358,41,.25
3359,23,.20
3360,47,.25
3361,15,.18
3362,27,.15
3363,20,.20
3364,20,.20
3365,39,.18
3366,22,.20
3367,39,.20
3368,30,.18
3369,26,.15
3370,51,.20
3371,29,.25
3372,27,.15
3373,54,.15
3374,23,.20
3375,41,.18
3376,50,.15
3377,27,.15
3378,45,.20
3379,12,.20
3380,15,.15
3381,24,.18
3382,39,.18
3383,15,.20
3384,36,.18
3385,13,.25
3386,31,.15
3387,42,.25
3388,18,.15
3389,42,.25
3390,31,.15
3391,17,.20
3392,22,.25
3393,39,.18
3394,13,.15
3395,25,.25
3396,6,.20
3397,20,.18
3398,24,.15
3399,33,.25
3400,38,.15
3401,26,.18
3402,48,.25
3403,15,.25
3404,18,.25
3405,11,.18
3406,33,.18
3407,25,.15
3408,45,.15
3409,24,.25
3410,27,.25
3411,44,.25
3412,30,.25
3413,44,.18
3414,46,.20
3415,46,.25
3416,44,.25
3417,27,.20
3418,36,.25
3419,61,.15
3420,43,.20
3421,30,.15
3422,21,.20
3423,46,.15
3424,30,.18
3425,18,.15
3426,30,.15
3427,24,.25
3428,61,.18
3429,36,.15
3430,32,.15
3431,54,.25
3432,32,.15
3433,30,.25
3434,51,.15
3435,12,.25
3436,25,.18
3437,18,.15
3438,45,.18
3439,24,.20
3440,38,.15
3441,42,.15
3442,27,.15
3443,33,.15
3444,9,.25
3445,18,.15
3446,46,.15
3447,15,.15
3448,25,.20
3449,48,.15
3450,44,.18
3451,62,.25
3452,26,.25
3453,27,.18
3454,39,.18
3455,38,.20
3456,42,.25
3457,39,.20
3458,40,.20
3459,36,.15
3460,31,.15
3461,19,.15
3462,33,.15
3463,22,.20
3464,36,.20
3465,33,.15
3466,15,.25
3467,39,.20
3468,44,.15
3469,13,.20
3470,44,.20
3471,30,.20
3472,47,.18
3473,19,.25
3474,33,.20
3475,13,.15
3476,34,.18
3477,54,.18
3478,40,.18
3479,33,.20
3480,15,.15
3481,15,.20
3482,52,.18
3483,33,.20
3484,23,.15
3485,18,.25
3486,36,.15
3487,41,.18
3488,18,.20
3489,34,.25
3490,42,.20
3491,12,.20
3492,52,.18
3493,62,.15
3494,21,.25
3495,24,.25
3496,18,.15
3497,41,.18
3498,42,.15
3499,47,.18
3500,16,.15
3501,41,.18
3502,42,.15
3503,12,.15
3504,26,.25
3505,20,.18
3506,39,.20
3507,43,.18
3508,43,.20
3509,21,.20
3510,32,.18
3511,21,.15
3512,30,.25
3513,21,.20
3514,15,.25
3515,9,.15
3516,36,.25
3517,40,.20
3518,29,.25
3519,36,.15
3520,36,.20
3521,24,.18
3522,10,.18
3523,33,.20
3524,22,.25
3525,37,.15
3526,26,.15
3527,51,.25
3528,44,.15
3529,18,.18
3530,9,.15
3531,15,.15
3532,39,.18
3533,28,.20
3534,29,.18
3535,24,.25
3536,50,.15
3537,35,.15
3538,34,.25
3539,33,.20
3540,21,.20
3541,44,.15
3542,24,.18
3543,32,.15
3544,40,.20
3545,27,.18
3546,24,.15
3547,9,.20
3548,45,.18
3549,40,.15
3550,24,.15
3551,42,.20
3552,35,.20
