bill_ID,item,quantity
408,Icehouse,3
408,Corona,3
408,Pabst Blue Ribbon,4
409,Icehouse,1
409,Coors,1
410,Key Lime Pie,2
410,Budweiser,4
410,Pretzels,2
411,Pancakes,1
411,Goldfish,2
412,Vanilla Porter,4
412,Mac n Cheese,2
412,Honry Devil,3
412,Lemonade,2
413,Bitter American,3
413,Blue Moon,3
414,Upslope Brown Ale,2
414,Coors,2
414,Corona,4
414,Surly Brewing Darkness,1
415,Bitter American,1
415,Tsingtao,4
415,Dos Equis,2
415,Saison Rue,3
416,La Roja,1
416,Soup,1
416,Hamburger,2
417,Anchor Steam Beer,1
417,Mac n Cheese,1
417,Focal Banger,2
417,Blind Pig IPA,3
418,Schnickelfritz,3
418,Coke,2
418,Saison Rue,1
419,Union Jack,1
419,Key Lime Pie,1
419,Waffle,1
419,Dogfish Head,4
420,Mac n Cheese,1
420,Pabst Blue Ribbon,2
420,Lemonade,1
421,Miller Light,1
421,Budweiser,2
421,Brooklyn Brewery Lager,1
421,Buffalo Chicken Sandwich,1
422,Dos Equis,4
422,Fat Sandwich,1
422,Icehouse,3
422,Upslope Brown Ale,2
423,Dale's Pale Ale,2
423,Gose,2
423,Mountain Dew,2
423,Fullsteam Carver,3
424,Uncle Jacob's Stout,3
424,Samuel Adams,2
424,Lone Star,1
424,Shakespeare Oatmeal Stout,3
425,La Roja,3
425,Corona,3
425,Crab,2
426,Shakespeare Oatmeal Stout,4
426,Buffalo Chicken Sandwich,2
426,Tsingtao,1
427,Grilled Cheese,2
427,Upslope Brown Ale,1
427,Waffle,1
427,Crab,2
428,Anchor Steam Beer,2
428,Pilsner,2
429,Corona,1
429,Hop Head Red,1
429,Bacon Egg and Cheese,1
430,Grilled Cheese,1
430,Cold Mountain Winter Ale,2
431,Corona,1
431,Lone Star,2
431,Union Jack,2
432,Samuel Adams,4
432,Pabst Blue Ribbon,3
432,Calamari,1
433,Nachos,2
433,Hot Dog,1
433,Celis White,4
434,Coke,1
434,Blind Pig IPA,1
435,Hamburger,1
435,Soup,1
436,Penne Vodka,1
436,Mountain Dew,1
436,Pretzels,1
437,Fullsteam Carver,3
437,Waffle,1
437,Buffalo Chicken Sandwich,2
438,Lobster,2
438,Budweiser,1
438,Crab,1
438,Fullsteam Carver,3
439,Stella Artios,1
439,Hot Dog,2
439,Abner,4
440,Hamburger,2
440,Coffee,1
440,Coke,2
440,Fries,2
441,French Dip,1
441,Union Jack,3
442,Wings,2
442,Anchor Steam Beer,3
442,Crab,1
443,Mac n Cheese,2
443,Upslope Brown Ale,1
443,Blind Pig IPA,4
444,Key Lime Pie,1
444,Fat Sandwich,1
444,Shakespeare Oatmeal Stout,2
444,Honry Devil,3
445,Red Stripe,3
445,Brooklyn Brewery Lager,3
445,Goldfish,1
446,Shakespeare Oatmeal Stout,3
446,Coke,2
446,Nachos,2
447,Coors,4
447,Coke,1
447,Gose,4
448,Chocolate Cake,2
448,Uncle Jacob's Stout,1
449,Mac n Cheese,1
449,Hamburger,2
450,Lone Star,2
450,Cheesecake,1
451,Hamburger,2
451,Grilled Cheese,2
452,Hop Head Red,2
452,Nugget Nectar,1
453,Wings,2
453,Budweiser,1
454,Craftsman Cabernale,4
454,Crab,1
454,Pancakes,1
454,Fat Sandwich,2
455,Penne Vodka,2
455,PseudoSue,4
455,Mac n Cheese,2
455,Fries,2
456,Hop Head Red,2
456,PseudoSue,1
456,Red Stripe,4
456,Spaghetti,2
457,Fullsteam Carver,2
457,Anchor Steam Beer,2
457,Hamburger,1
458,Focal Banger,3
458,Hop Slam,3
458,Dos Equis,4
459,Mac n Cheese,2
459,Anchor Steam Beer,1
459,Dale's Pale Ale,1
459,Focal Banger,2
460,Nachos,2
460,Blue Moon,1
461,Upslope Brown Ale,3
461,Hoegaarden,1
462,Coffee,1
462,Buffalo Chicken Sandwich,1
463,Honry Devil,2
463,Craftsman Cabernale,1
464,Hot Dog,2
464,Fullsteam Carver,3
464,Soup,2
465,Calamari,1
465,PseudoSue,2
465,Pilsner,4
466,Coors,4
466,Hot Dog,1
466,Union Jack,2
467,Mountain Dew,2
467,Lobster,2
467,Uncle Jacob's Stout,3
467,Cheesesteak,2
468,Blind Pig IPA,1
468,Lemonade,2
469,Brooklyn Brewery Lager,1
469,Coke,1
469,Cheesecake,1
470,Hop Head Red,3
470,Coffee,1
470,Hamburger,1
471,Lone Star,1
471,Pabst Blue Ribbon,1
472,Cheesesteak,2
472,Mountain Dew,2
472,Bell's Two Hearted,4
473,Pancakes,2
473,Coke,1
474,Lobster,1
474,Waffle,2
474,Fullsteam Carver,2
475,French Dip,1
475,Coffee,2
475,Blind Pig IPA,2
475,Brooklyn Brewery Lager,1
476,Cheesesteak,1
476,Focal Banger,1
476,Blue Moon,1
476,Pabst Blue Ribbon,4
477,Vanilla Porter,1
477,Coors,3
477,Fat Tire,1
477,Hop Slam,3
478,Fullsteam Carver,2
478,Gose,3
478,Uncle Jacob's Stout,2
479,Coke,2
479,Landshark Lager,1
479,Fries,2
480,Red Stripe,3
480,Lone Star,1
480,Celis White,3
481,Penne Vodka,2
481,Honry Devil,4
481,Waffle,1
482,Dumplings,2
482,Uncle Jacob's Stout,2
482,Lobster,1
483,French Dip,2
483,Mac n Cheese,1
483,Calamari,1
483,Wings,2
484,Focal Banger,3
484,Surly Brewing Darkness,4
484,Grilled Cheese,2
484,Samuel Adams,2
485,Schnickelfritz,2
485,Coffee,1
485,Grilled Cheese,2
485,French Dip,1
486,Dumplings,1
486,Fullsteam Carver,2
487,Fat Tire,3
487,Calamari,1
487,Icehouse,4
487,Pancakes,2
488,Surly Brewing Darkness,3
488,PseudoSue,2
489,Shakespeare Oatmeal Stout,2
489,Guinness,2
489,Red Stripe,3
490,Calamari,1
490,Schnickelfritz,4
491,Lobster,1
491,Hop Slam,1
492,Uncle Jacob's Stout,1
492,Cold Mountain Winter Ale,1
493,Tsingtao,2
493,Bacon Egg and Cheese,2
493,Fat Tire,1
494,Bacon Egg and Cheese,2
494,Vanilla Porter,2
494,Coke,2
495,Hop Slam,4
495,Waffle,1
495,Samuel Adams,1
495,Celis White,3
496,Uncle Jacob's Stout,1
496,Brooklyn Brewery Lager,2
496,Nachos,2
496,Focal Banger,3
497,Craftsman Cabernale,2
497,Surly Brewing Darkness,4
497,Bell's Two Hearted,3
497,Blind Pig IPA,3
498,Saison Rue,2
498,Grilled Cheese,2
498,Celis White,2
498,Spaghetti,2
499,Samuel Adams,3
499,Soup,1
500,Saison Rue,2
500,La Roja,4
500,Coke,2
500,French Dip,1
501,La Roja,4
501,French Dip,1
501,Landshark Lager,4
501,Guinness,4
502,Lone Star,4
502,Fullsteam Carver,4
503,Coke,1
503,Hamburger,1
503,Buffalo Chicken Sandwich,1
503,Cheesesteak,2
504,Pretzels,1
504,Hoegaarden,3
504,Cheesecake,1
505,Key Lime Pie,1
505,Union Jack,2
505,Lobster,1
505,Guinness,4
506,Coors,4
506,Abner,4
506,Buffalo Chicken Sandwich,2
507,Cheesesteak,2
507,Mac n Cheese,1
507,Upslope Brown Ale,3
507,Key Lime Pie,1
508,Corona,3
508,Miller Light,2
508,Crab,1
509,Nachos,1
509,Spaghetti,2
510,Cheesecake,2
510,Grilled Cheese,2
511,Fries,2
511,Blind Pig IPA,1
511,Shakespeare Oatmeal Stout,1
512,Hamburger,2
512,Upslope Brown Ale,2
513,Waffle,1
513,Fries,1
514,Mac n Cheese,2
514,Fullsteam Carver,4
515,Spaghetti,1
515,Budweiser,1
515,Coors,2
515,Lemonade,1
516,Dumplings,1
516,Saison Rue,2
516,Mac n Cheese,1
516,Hefeweizen,3
517,Pabst Blue Ribbon,2
517,Tsingtao,3
517,Mountain Dew,1
517,Hot Dog,2
518,Cold Mountain Winter Ale,1
518,Mac n Cheese,1
519,Fat Tire,2
519,Mountain Dew,1
519,Coors,4
520,Fat Sandwich,1
520,Key Lime Pie,2
520,Spaghetti,2
520,Calamari,2
521,Goldfish,1
521,Lobster,1
522,Heineken,2
522,Goldfish,1
522,Celis White,2
522,Lobster,2
523,Union Jack,2
523,Pancakes,1
523,Red Stripe,4
523,Vanilla Porter,3
524,Abner,4
524,Lemonade,2
524,Landshark Lager,4
524,Hot Dog,2
525,Cold Mountain Winter Ale,2
525,Mountain Dew,2
525,Buffalo Chicken Sandwich,2
525,Budweiser,1
526,Bitter American,4
526,Grilled Cheese,2
526,Blue Moon,1
526,Pretzels,1
527,Budweiser,1
527,Uncle Jacob's Stout,3
527,Abner,1
528,Coke,1
528,Chocolate Cake,2
528,Pancakes,2
528,Mountain Dew,2
529,Nachos,2
529,Cold Mountain Winter Ale,4
529,Landshark Lager,3
529,Surly Brewing Darkness,1
530,Honry Devil,1
530,Key Lime Pie,1
531,Goldfish,2
531,Crab,1
531,Pipeworks Citra,2
531,Coke,2
532,Blind Pig IPA,3
532,Hamburger,1
532,Landshark Lager,4
533,Dumplings,1
533,Honry Devil,3
533,Coors,3
533,Celis White,1
534,Landshark Lager,4
534,Guinness,4
534,Dumplings,1
534,Schnickelfritz,4
535,Dogfish Head,3
535,Hop Head Red,1
535,Dos Equis,2
536,Surly Brewing Darkness,4
536,Union Jack,2
536,Pilsner,4
537,Chocolate Cake,1
537,Hefeweizen,1
538,Saison Rue,1
538,Surly Brewing Darkness,4
539,Samuel Adams,2
539,Vanilla Porter,1
539,Gose,1
540,Bacon Egg and Cheese,1
540,Fat Tire,1
540,Focal Banger,2
540,Heineken,3
541,Tsingtao,4
541,Mac n Cheese,1
541,Schnickelfritz,2
541,Cold Mountain Winter Ale,3
542,Surly Brewing Darkness,1
542,Coffee,1
543,Fat Sandwich,2
543,Cold Mountain Winter Ale,2
543,Hot Dog,1
544,Key Lime Pie,2
544,Honry Devil,4
545,Hefeweizen,1
545,Icehouse,2
546,Key Lime Pie,2
546,Shakespeare Oatmeal Stout,1
546,Cheesesteak,1
547,Mountain Dew,2
547,Buffalo Chicken Sandwich,2
548,Dumplings,1
548,Chocolate Cake,1
549,Hot Dog,1
549,Hoegaarden,1
549,La Roja,3
550,Craftsman Cabernale,4
550,Corona,2
550,Gose,2
551,Miller Light,4
551,Cheesecake,1
551,Lemonade,2
551,Budweiser,1
552,Brooklyn Brewery Lager,3
552,Goldfish,2
553,Key Lime Pie,2
553,Wings,2
553,Miller Light,4
553,Abner,2
554,Soup,2
554,Pretzels,2
554,French Dip,2
554,Nugget Nectar,1
555,Hefeweizen,4
555,Pilsner,4
555,Stella Artios,4
555,Fat Tire,4
556,Upslope Brown Ale,3
556,PseudoSue,2
556,Pipeworks Citra,1
556,Blind Pig IPA,4
557,Landshark Lager,4
557,Tsingtao,1
557,Crab,2
558,Buffalo Chicken Sandwich,2
558,Red Stripe,4
559,Upslope Brown Ale,1
559,Miller Light,3
560,Waffle,2
560,Dogfish Head,4
560,Abner,4
560,Key Lime Pie,2
561,Hot Dog,1
561,Vanilla Porter,3
561,Allagash White,2
562,Penne Vodka,1
562,Miller Light,4
562,Cold Mountain Winter Ale,2
562,Saison Rue,1
563,Calamari,1
563,Coffee,1
564,Focal Banger,1
564,Bacon Egg and Cheese,2
565,Hoegaarden,2
565,Stella Artios,4
565,Cold Mountain Winter Ale,2
566,Bacon Egg and Cheese,2
566,Fat Tire,3
566,Buffalo Chicken Sandwich,1
567,Upslope Brown Ale,1
567,Fries,2
567,Honry Devil,3
567,Uncle Jacob's Stout,4
568,French Dip,2
568,Fancy Lawnmower,2
568,Tsingtao,1
569,Lone Star,2
569,Honry Devil,4
569,Dale's Pale Ale,3
570,Lone Star,3
570,Mac n Cheese,1
570,Shakespeare Oatmeal Stout,4
571,Calamari,2
571,Icehouse,4
572,Vanilla Porter,1
572,Celis White,4
572,Hefeweizen,2
573,Mountain Dew,1
573,French Dip,1
574,Gose,4
574,Dogfish Head,3
574,Saison Rue,3
574,Hamburger,2
575,Hefeweizen,3
575,Cheesecake,1
575,Dale's Pale Ale,3
575,Gose,2
576,Lemonade,2
576,Guinness,3
577,Coke,2
577,Corona,1
577,Waffle,2
577,Landshark Lager,4
578,Soup,2
578,Bell's Two Hearted,2
578,Pancakes,2
578,Miller Light,2
579,Nachos,1
579,Budweiser,2
580,Coffee,1
580,Spaghetti,2
580,Dale's Pale Ale,4
581,Pabst Blue Ribbon,3
581,Cheesecake,2
581,Bell's Two Hearted,2
582,Fat Sandwich,1
582,Soup,2
582,Lobster,1
583,Lobster,2
583,Anchor Steam Beer,2
584,Buffalo Chicken Sandwich,1
584,Dogfish Head,3
584,Grilled Cheese,2
584,Fullsteam Carver,3
585,Buffalo Chicken Sandwich,2
585,Brooklyn Brewery Lager,2
585,Pabst Blue Ribbon,2
585,Shakespeare Oatmeal Stout,2
586,Grilled Cheese,1
586,Hoegaarden,1
586,Guinness,3
587,Icehouse,3
587,Red Stripe,4
587,Mountain Dew,1
587,Hamburger,2
588,Hefeweizen,1
588,Gose,4
588,Bell's Two Hearted,3
589,Wings,1
589,Key Lime Pie,1
590,Dos Equis,3
590,Gose,2
590,Bacon Egg and Cheese,1
590,Penne Vodka,2
591,Mac n Cheese,2
591,Abner,2
591,Dogfish Head,3
591,Vanilla Porter,4
592,Fat Tire,1
592,Dumplings,1
592,Nachos,1
593,Uncle Jacob's Stout,4
593,Hefeweizen,3
594,Hoegaarden,2
594,Calamari,1
594,Pabst Blue Ribbon,1
594,Fullsteam Carver,4
595,Corona,3
595,La Roja,4
596,Hefeweizen,3
596,Saison Rue,2
596,Heineken,4
596,Crab,2
597,Anchor Steam Beer,4
597,French Dip,1
598,Anchor Steam Beer,2
598,Brooklyn Brewery Lager,4
599,Uncle Jacob's Stout,2
599,Hoegaarden,3
599,Nugget Nectar,3
599,Fullsteam Carver,3
600,Bitter American,3
600,Chocolate Cake,1
600,Hot Dog,1
600,Celis White,4
601,Blue Moon,1
601,Coke,1
601,Guinness,3
602,Key Lime Pie,1
602,Blue Moon,3
602,Mac n Cheese,1
602,Upslope Brown Ale,4
603,Mountain Dew,1
603,Craftsman Cabernale,4
604,Craftsman Cabernale,4
604,Key Lime Pie,1
604,Wings,1
604,Cheesesteak,2
605,Buffalo Chicken Sandwich,2
605,Calamari,1
606,Pancakes,2
606,Abner,2
606,Fat Sandwich,1
606,Fat Tire,2
607,Spaghetti,1
607,Anchor Steam Beer,2
607,Cheesecake,1
608,Blind Pig IPA,3
608,Schnickelfritz,2
608,Upslope Brown Ale,1
608,Pancakes,2
609,Samuel Adams,1
609,Heineken,4
609,Cheesesteak,1
610,Dogfish Head,1
610,Abner,1
610,Hefeweizen,2
611,Coffee,2
611,Lobster,1
611,Pilsner,2
612,PseudoSue,3
612,Tsingtao,1
612,Wings,1
613,Waffle,1
613,Hoegaarden,4
614,Coors,1
614,Goldfish,2
614,Spaghetti,2
614,Heineken,1
615,Heineken,2
615,Pancakes,2
616,Hop Head Red,3
616,PseudoSue,2
617,Allagash White,4
617,Blind Pig IPA,3
617,Dogfish Head,1
618,French Dip,1
618,Cold Mountain Winter Ale,4
619,Coors,4
619,Dumplings,2
620,Hefeweizen,4
620,Goldfish,2
620,Pipeworks Citra,4
621,Nachos,1
621,Uncle Jacob's Stout,4
621,Hamburger,1
621,Pancakes,1
622,Buffalo Chicken Sandwich,1
622,Tsingtao,1
622,Wings,2
623,Hot Dog,2
623,Celis White,4
623,La Roja,2
623,Anchor Steam Beer,3
624,Fancy Lawnmower,3
624,Celis White,3
625,Focal Banger,2
625,Buffalo Chicken Sandwich,2
625,Lemonade,1
626,Dale's Pale Ale,2
626,Blue Moon,2
627,Fullsteam Carver,1
627,Blind Pig IPA,4
627,Coke,2
628,Brooklyn Brewery Lager,1
628,Fullsteam Carver,1
629,Samuel Adams,4
629,Fries,2
629,Bitter American,4
630,Coors,1
630,Penne Vodka,2
631,Pretzels,2
631,Uncle Jacob's Stout,1
631,Gose,3
631,Stella Artios,2
632,Waffle,1
632,Saison Rue,1
632,Samuel Adams,1
633,Fancy Lawnmower,4
633,Pancakes,2
633,Soup,1
633,Budweiser,3
634,Calamari,2
634,Dogfish Head,4
635,Dogfish Head,4
635,Pretzels,1
635,Upslope Brown Ale,3
635,Mac n Cheese,1
636,Saison Rue,1
636,Brooklyn Brewery Lager,2
636,Celis White,4
636,Cheesecake,1
637,Gose,4
637,Schnickelfritz,4
638,Samuel Adams,3
638,Hot Dog,1
639,Hot Dog,2
639,Abner,2
639,Stella Artios,2
640,Cheesecake,1
640,Focal Banger,4
640,Miller Light,3
641,Cheesecake,1
641,Blind Pig IPA,3
642,Hot Dog,2
642,Dos Equis,3
642,Blue Moon,2
643,Buffalo Chicken Sandwich,1
643,Hamburger,1
643,Hoegaarden,2
643,Blind Pig IPA,4
644,Crab,1
644,Icehouse,2
644,Surly Brewing Darkness,1
644,Mountain Dew,2
645,Hop Head Red,4
645,Pancakes,2
645,Guinness,2
645,Grilled Cheese,1
646,Guinness,2
646,Hoegaarden,2
647,Pipeworks Citra,1
647,Spaghetti,2
648,Saison Rue,1
648,Vanilla Porter,1
649,Brooklyn Brewery Lager,2
649,Penne Vodka,1
649,French Dip,1
649,Pabst Blue Ribbon,3
650,Heineken,4
650,Pretzels,1
650,Penne Vodka,2
650,Mountain Dew,2
651,Key Lime Pie,1
651,Pretzels,2
651,Dos Equis,2
651,Fat Sandwich,1
652,Mountain Dew,1
652,Grilled Cheese,2
653,Bacon Egg and Cheese,1
653,Coors,2
654,Schnickelfritz,3
654,Gose,4
655,Fullsteam Carver,4
655,Hamburger,1
655,Surly Brewing Darkness,2
655,Lone Star,4
656,Buffalo Chicken Sandwich,1
656,Pipeworks Citra,4
657,Shakespeare Oatmeal Stout,1
657,Blind Pig IPA,2
657,Calamari,2
657,Tsingtao,1
658,Hamburger,2
658,Nugget Nectar,3
658,Coors,3
658,Hoegaarden,4
659,Union Jack,3
659,Nugget Nectar,3
659,Dos Equis,2
660,Pancakes,1
660,Mac n Cheese,2
661,Honry Devil,2
661,Allagash White,3
662,Goldfish,1
662,Pabst Blue Ribbon,1
662,Mac n Cheese,1
662,Hot Dog,1
663,Soup,1
663,PseudoSue,1
664,Guinness,1
664,Soup,1
664,Dos Equis,3
665,Hop Head Red,2
665,Lone Star,2
665,La Roja,2
666,Hop Head Red,3
666,Honry Devil,1
666,Hefeweizen,1
667,Fat Sandwich,2
667,Anchor Steam Beer,2
667,Lone Star,4
668,Bacon Egg and Cheese,1
668,Lobster,1
668,Chocolate Cake,1
668,Miller Light,2
669,PseudoSue,4
669,Dumplings,2
669,Abner,2
669,Fries,2
670,Pipeworks Citra,2
670,Pabst Blue Ribbon,3
671,Celis White,3
671,Saison Rue,1
671,Pabst Blue Ribbon,3
672,Coffee,1
672,Mountain Dew,2
672,Brooklyn Brewery Lager,3
672,Hot Dog,1
673,Pipeworks Citra,2
673,Cheesesteak,2
673,Mountain Dew,1
674,Lone Star,1
674,Blind Pig IPA,4
674,Coke,1
675,Hamburger,2
675,Chocolate Cake,2
676,Buffalo Chicken Sandwich,2
676,Fries,2
676,PseudoSue,3
676,La Roja,3
677,Hamburger,2
677,Gose,4
678,Hop Slam,4
678,Dogfish Head,3
678,Guinness,3
678,Hoegaarden,2
679,Guinness,1
679,Dumplings,2
679,Bell's Two Hearted,4
680,Buffalo Chicken Sandwich,2
680,Celis White,4
680,Wings,2
681,Guinness,2
681,Mac n Cheese,2
681,Penne Vodka,1
682,Corona,2
682,Nugget Nectar,2
682,Goldfish,2
682,Bacon Egg and Cheese,2
683,Samuel Adams,3
683,Focal Banger,2
683,Anchor Steam Beer,2
683,Calamari,2
684,Miller Light,1
684,Samuel Adams,4
684,Abner,1
685,Crab,2
685,Bitter American,4
685,Pancakes,1
685,Grilled Cheese,1
686,Honry Devil,2
686,Blue Moon,4
687,Surly Brewing Darkness,4
687,Vanilla Porter,2
687,Schnickelfritz,1
687,Pancakes,2
688,Vanilla Porter,2
688,Pancakes,1
688,Schnickelfritz,4
688,Buffalo Chicken Sandwich,2
689,Lone Star,4
689,Upslope Brown Ale,4
689,Union Jack,1
689,Coke,1
690,Dos Equis,4
690,Fries,1
690,Allagash White,4
691,Uncle Jacob's Stout,4
691,Abner,1
691,Fries,2
692,Dogfish Head,1
692,Mac n Cheese,2
693,Vanilla Porter,2
693,Bell's Two Hearted,3
694,La Roja,3
694,Coffee,2
694,PseudoSue,4
695,Brooklyn Brewery Lager,1
695,Nachos,1
695,Hefeweizen,3
695,Honry Devil,4
696,Bitter American,4
696,Cheesesteak,2
696,Focal Banger,4
696,Pancakes,2
697,Heineken,4
697,Coffee,1
697,Pancakes,1
698,Cold Mountain Winter Ale,3
698,Pabst Blue Ribbon,3
698,Vanilla Porter,1
699,Surly Brewing Darkness,3
699,Icehouse,3
699,Miller Light,2
699,Dale's Pale Ale,1
700,Saison Rue,2
700,Fat Sandwich,2
700,Fullsteam Carver,2
701,Schnickelfritz,3
701,Fullsteam Carver,3
701,Soup,2
702,Upslope Brown Ale,3
702,Schnickelfritz,1
702,Cheesecake,2
702,PseudoSue,4
703,Craftsman Cabernale,3
703,Stella Artios,3
703,Cold Mountain Winter Ale,2
703,Crab,1
704,Fat Sandwich,1
704,Heineken,1
704,Shakespeare Oatmeal Stout,4
705,PseudoSue,2
705,Dos Equis,2
706,Bell's Two Hearted,4
706,Schnickelfritz,1
706,Surly Brewing Darkness,4
707,Goldfish,2
707,Cheesesteak,1
708,Cheesesteak,1
708,La Roja,2
709,Bacon Egg and Cheese,1
709,Blue Moon,2
709,Hot Dog,1
709,Budweiser,2
710,Saison Rue,1
710,Miller Light,3
710,Fries,2
710,Upslope Brown Ale,1
711,Spaghetti,2
711,Nugget Nectar,3
711,Focal Banger,1
711,Shakespeare Oatmeal Stout,4
712,Landshark Lager,4
712,Bacon Egg and Cheese,2
712,Wings,1
713,Schnickelfritz,3
713,Calamari,2
713,Coffee,1
713,Lobster,1
714,Fries,2
714,Lemonade,1
715,Hamburger,1
715,Coffee,1
715,Celis White,2
715,Dale's Pale Ale,2
716,La Roja,2
716,Hop Head Red,3
716,Stella Artios,4
716,Bell's Two Hearted,4
717,Miller Light,3
717,Fancy Lawnmower,2
717,Coors,1
717,Wings,1
718,Corona,4
718,Landshark Lager,1
718,Brooklyn Brewery Lager,2
719,Dos Equis,2
719,Vanilla Porter,4
720,Vanilla Porter,4
720,Heineken,4
720,Corona,3
721,Gose,3
721,Uncle Jacob's Stout,1
721,Nugget Nectar,4
722,Gose,4
722,Waffle,1
722,Heineken,2
722,Cheesecake,1
723,Penne Vodka,2
723,Hoegaarden,3
723,Soup,2
723,Cheesecake,1
724,Abner,4
724,Samuel Adams,4
724,Red Stripe,1
724,Mountain Dew,1
725,Fries,2
725,Celis White,4
726,Grilled Cheese,1
726,Fries,2
727,Fries,1
727,Calamari,2
727,Bitter American,4
727,Pretzels,1
728,Surly Brewing Darkness,4
728,Heineken,2
729,Samuel Adams,2
729,Upslope Brown Ale,4
730,Grilled Cheese,1
730,Craftsman Cabernale,4
731,Hefeweizen,2
731,Miller Light,3
732,Chocolate Cake,2
732,Blind Pig IPA,4
732,Nachos,1
732,PseudoSue,4
733,Shakespeare Oatmeal Stout,1
733,Corona,3
733,Pabst Blue Ribbon,3
734,Wings,2
734,Saison Rue,2
734,Focal Banger,2
734,La Roja,3
735,Mac n Cheese,2
735,Grilled Cheese,1
735,Dos Equis,3
735,Coors,1
736,Allagash White,4
736,Abner,3
737,Fat Tire,1
737,Cheesecake,1
737,Icehouse,3
738,Fancy Lawnmower,2
738,French Dip,2
739,Hop Head Red,4
739,Pabst Blue Ribbon,3
739,Shakespeare Oatmeal Stout,4
740,Buffalo Chicken Sandwich,2
740,Anchor Steam Beer,2
740,Soup,1
741,Tsingtao,3
741,Honry Devil,1
742,Penne Vodka,1
742,Pabst Blue Ribbon,1
743,Union Jack,3
743,Coffee,2
743,Gose,1
744,Pipeworks Citra,3
744,Key Lime Pie,2
744,Honry Devil,3
745,Pilsner,1
745,French Dip,2
745,Soup,1
745,Cheesesteak,1
746,Bell's Two Hearted,3
746,Schnickelfritz,1
747,Hot Dog,1
747,Penne Vodka,2
747,Pabst Blue Ribbon,4
747,Honry Devil,2
748,Coffee,2
748,Gose,4
749,Schnickelfritz,4
749,Samuel Adams,1
750,Hot Dog,1
750,Shakespeare Oatmeal Stout,3
751,Dos Equis,2
751,Pabst Blue Ribbon,2
751,Dale's Pale Ale,2
752,Buffalo Chicken Sandwich,2
752,Union Jack,1
752,Fries,2
752,Hop Slam,1
753,Fries,1
753,Vanilla Porter,1
753,Heineken,3
753,Saison Rue,1
754,Gose,1
754,PseudoSue,2
754,Bacon Egg and Cheese,1
755,Mountain Dew,2
755,Fat Tire,1
755,Honry Devil,4
756,Hot Dog,1
756,Focal Banger,4
757,Hefeweizen,1
757,Fat Tire,2
757,Stella Artios,4
758,Guinness,3
758,Fullsteam Carver,1
759,Crab,1
759,Calamari,1
760,Red Stripe,4
760,Coors,4
760,Tsingtao,3
761,Dumplings,2
761,Cheesecake,2
761,Heineken,2
762,Hoegaarden,4
762,Grilled Cheese,1
763,Lobster,2
763,Bacon Egg and Cheese,2
763,French Dip,1
764,Pipeworks Citra,1
764,Miller Light,3
764,Craftsman Cabernale,4
765,Fries,2
765,Union Jack,4
765,Pabst Blue Ribbon,1
766,Pipeworks Citra,1
766,Nachos,1
766,Nugget Nectar,1
767,Miller Light,1
767,Surly Brewing Darkness,1
768,Pretzels,2
768,Mac n Cheese,1
768,Brooklyn Brewery Lager,2
768,Budweiser,4
769,Pancakes,2
769,Guinness,4
770,Stella Artios,2
770,Samuel Adams,4
770,Fat Sandwich,2
771,Pancakes,2
771,Hefeweizen,2
772,Stella Artios,1
772,Fat Sandwich,1
773,Lone Star,4
773,Allagash White,3
773,Stella Artios,4
773,Crab,2
774,Pancakes,1
774,Coke,1
774,Uncle Jacob's Stout,2
775,Hot Dog,2
775,Cheesecake,2
775,Heineken,3
775,Fries,1
776,Saison Rue,3
776,Fries,2
777,Dale's Pale Ale,2
777,Mac n Cheese,1
778,Dumplings,1
778,French Dip,1
779,Budweiser,2
779,Bacon Egg and Cheese,2
780,Icehouse,4
780,Schnickelfritz,2
781,Fat Tire,4
781,Mac n Cheese,1
782,Coke,2
782,Lemonade,1
783,Soup,2
783,French Dip,2
784,Red Stripe,2
784,Pancakes,1
785,Bell's Two Hearted,1
785,Fat Sandwich,1
786,PseudoSue,2
786,Upslope Brown Ale,1
787,Goldfish,2
787,Samuel Adams,2
787,Coffee,1
787,Icehouse,3
788,Bitter American,1
788,Lone Star,1
789,Buffalo Chicken Sandwich,2
789,Cold Mountain Winter Ale,2
