bill_ID,bar,time,day
710,Bob's Country Bunker,10:21,Tuesday
711,The Page,19:39,Tuesday
712,Whisler's,12:52,Thursday
713,The Beer Hall,17:51,Friday
714,The Dexter Lake Club,01:52,Monday
715,Tabard Inn,00:43,Tuesday
716,The Bar at Milliways,10:11,Tuesday
717,Winchester Tavern,12:26,Monday
718,Clock Bar,02:10,Monday
719,The Gold Room,16:47,Friday
720,Full Circle Bar,18:25,Thursday
721,15 Romolo,11:06,Saturday
722,Off the Hook,22:18,Saturday
723,Bar San Pancho,15:40,Monday
724,Whisler's,22:17,Thursday
725,The Hip Joint,21:21,Sunday
726,Kadie's Club Pecos,15:06,Monday
727,Charmaine's,23:47,Wednesday
728,Ten Foward,16:35,Monday
729,Bond Bar,21:46,Sunday
730,Tiki Bar,23:51,Sunday
731,Greely's,16:32,Wednesday
732,Madrone Art Bar,17:22,Sunday
733,Street Dips,20:28,Friday
734,Whisler's,02:45,Thursday
735,Hard Times and Misery Saloon,02:33,Monday
736,Friends Bar,00:04,Tuesday
737,Death and Co,17:42,Tuesday
738,Maccadam's Old Oil House,02:47,Friday
739,Salty Squid,02:49,Wednesday
740,Psycho Suzi's,02:24,Wednesday
741,BlackBird,14:33,Sunday
742,The Dexter Lake Club,16:19,Friday
743,Greely's,14:36,Sunday
744,Bourbon and Branch,15:22,Saturday
745,Seven Grand,02:29,Sunday
746,Oyster Creek Inn,11:19,Monday
747,Wilma's,19:07,Tuesday
748,The Drunken Clam,19:38,Saturday
749,The Jack Saloon,11:58,Saturday
750,Last Call Bar,21:03,Wednesday
751,El Tenedor,15:59,Monday
752,Monaghan's Bar,19:27,Saturday
753,Harry Hope's Saloon,01:53,Saturday
754,The Fainting Goat,11:12,Thursday
755,The Jackalope,11:05,Saturday
756,Comstock Saloon,12:20,Friday
757,Element,00:47,Thursday
758,Black Horse London Pub,17:16,Sunday
759,The Dogg House,17:40,Monday
760,Full Circle Bar,23:25,Thursday
761,The Gem Saloon,21:04,Thursday
762,The Admiral Benbow Inn,00:19,Friday
763,Boar's Head Tavern,10:45,Saturday
764,Kelly's Korner,14:19,Thursday
765,Friends Bar,17:25,Friday
766,The Pastry War,00:03,Monday
767,Chatsubo,11:08,Friday
768,The Pastry War,15:43,Saturday
769,Noc Noc,23:02,Monday
770,Knomad Bar,21:16,Thursday
771,Lee Harvey's,16:31,Saturday
772,Korova Milk Bar,12:32,Thursday
773,The Fainting Goat,23:13,Monday
774,Snake and Jake's Christmas Club Lounge,13:23,Wednesday
775,Dino's Bar and Grill,12:07,Monday
776,The Alembic,20:23,Saturday
777,The Store,12:28,Tuesday
778,O'Malley's Bar,02:41,Monday
779,The Jack Saloon,14:37,Thursday
780,Library Bar,02:39,Monday
781,The Boxcar,13:01,Thursday
782,The Page,17:23,Tuesday
783,Club Sugar Ray,13:04,Monday
784,Full Circle Bar,18:14,Friday
785,The Pied Piper,11:00,Wednesday
786,Tonga Room,23:05,Tuesday
787,Brotherhood of Thieves,22:13,Monday
788,The Hip Joint,14:38,Friday
789,Linden Room,16:39,Wednesday
790,Dive Bar and Lounge,22:38,Saturday
791,Bar San Pancho,14:31,Monday
792,Element,16:47,Wednesday
793,Full Circle Bar,12:41,Saturday
794,Firehouse Lounge,20:43,Saturday
795,The Pied Piper,21:53,Monday
796,The Beer Hall,22:10,Monday
797,Lighthouse Bar and Grill,14:51,Sunday
798,Moe's Tavern,01:35,Monday
799,Press Club,10:37,Friday
800,Kadie's Club Pecos,17:15,Sunday
801,Jumbo's Clown Room,11:03,Wednesday
802,Whitechapel,23:35,Tuesday
803,Paddy's Pub,14:06,Tuesday
804,Linden Room,17:25,Sunday
805,The Tiny Twister,21:31,Tuesday
806,The Surly Wench Pub,17:25,Tuesday
807,Wildhawk,23:45,Tuesday
808,Korova Milk Bar,22:58,Tuesday
809,Jazzy B's,11:44,Tuesday
810,Scarlet Pub,21:44,Thursday
811,The Skylark Lounge,21:10,Wednesday
812,Benjamin Cooper,12:41,Tuesday
813,Library Bar,14:42,Tuesday
814,Cajun Cabin,17:11,Friday
815,Rick's Cafe Americanain,01:16,Sunday
816,Cockatoo Inn,21:19,Saturday
817,Jalapeno Brothers,13:24,Wednesday
818,Bob's Country Bunker,00:51,Sunday
819,The Gold Room,23:04,Thursday
820,Playaz Club,21:45,Wednesday
821,Half Step,16:49,Sunday
822,Burnt Toast,20:21,Monday
823,Seven Grand,14:20,Thursday
824,Tabard Inn,16:39,Thursday
825,Death and Co,21:59,Tuesday
826,Fast Eddie's,22:33,Tuesday
827,Union Square Sports Bar,12:42,Tuesday
828,Ink and Paint Club,00:23,Wednesday
829,Benjamin Cooper,11:25,Monday
830,Full Circle Bar,13:46,Wednesday
831,The Grackle,23:09,Sunday
832,The Crazy Horse,02:43,Monday
833,Resolute,12:27,Sunday
834,Benjamin Cooper,17:26,Friday
835,Library Bar,01:15,Friday
836,Tonga Room,21:19,Wednesday
837,Brotherhood of Thieves,15:53,Thursday
838,Half Step,22:02,Sunday
839,Scarlet Pub,13:08,Sunday
840,Jazzy B's,01:16,Tuesday
841,Street Dips,12:46,Sunday
842,Boar's Head Tavern,14:36,Sunday
843,Seven Grand,13:43,Wednesday
844,Fast Eddie's,20:00,Sunday
845,The Monkey Farm Cafe,12:57,Sunday
846,The Tipsy Cow,23:52,Wednesday
847,Half Step,20:04,Sunday
848,Holy Water,02:02,Monday
849,Snake and Jake's Christmas Club Lounge,20:01,Monday
850,Top of the Mark,00:48,Monday
851,Hot Bird,14:01,Monday
852,Playaz Club,16:33,Sunday
853,The Pool Hall,11:24,Wednesday
854,Bourbon and Branch,18:47,Sunday
855,The Hip Joint,00:28,Saturday
856,Coffeecake,19:35,Sunday
857,The Green Dragon Inn,12:48,Tuesday
858,Bus Stop,17:29,Monday
859,Hot Bird,11:18,Friday
860,The Chapel,11:45,Saturday
861,Buddha Lounge,01:52,Sunday
862,Library Bar,11:29,Friday
863,Dino's Bar and Grill,22:54,Monday
864,Fast Eddie's,20:19,Tuesday
865,Chatsubo,19:54,Friday
866,The Alembic,16:22,Friday
867,Kelly's Korner,02:39,Sunday
868,Buddha Lounge,17:58,Thursday
869,Black Horse London Pub,02:47,Friday
870,Kadie's Club Pecos,23:49,Sunday
871,Cajun Cabin,23:34,Saturday
872,The People's Republik,13:52,Wednesday
873,Local Edition,18:08,Monday
874,Club Sugar Ray,17:24,Thursday
875,Corner Tavern,19:31,Thursday
876,Canela Bistro and Wine Bar,21:46,Saturday
877,Cheers,15:17,Tuesday
878,Bean Bag,19:08,Friday
879,Lee Harvey's,10:27,Friday
880,Wilma's,18:32,Saturday
881,The Gem Saloon,00:12,Friday
882,Harry Hope's Saloon,22:13,Saturday
883,Winchester Tavern,00:27,Wednesday
884,Rickhouse,18:42,Sunday
885,Ten Foward,21:45,Tuesday
886,Linden Room,18:49,Thursday
887,Oyster Creek Inn,15:32,Wednesday
888,Weenie Hut Jr's,20:29,Saturday
889,Jimmy D's,11:47,Wednesday
890,The House of shields,12:33,Thursday
891,The Dogg House,20:57,Tuesday
892,Madrone Art Bar,23:24,Sunday
893,Madrone Art Bar,15:17,Tuesday
894,Element,15:24,Saturday
895,Midnight Cowboy,21:21,Sunday
896,The Grackle,20:51,Sunday
897,Burnt Toast,02:28,Monday
898,Club Sugar Ray,02:26,Monday
899,Fireside Bar,18:59,Wednesday
900,Noc Noc,02:33,Tuesday
901,Toronado,00:33,Sunday
902,Meibeyer's,20:00,Thursday
903,Clydz,02:17,Sunday
904,The Alembic,11:19,Saturday
905,The Bang Bang Bar,18:30,Thursday
906,Murio's Trophy Room,17:41,Sunday
907,Rickhouse,21:46,Saturday
908,Tin 'n' Lint,02:45,Sunday
909,Bender's,16:42,Wednesday
910,Rick's Cafe Americanain,20:06,Thursday
911,Burgers Ya Heard,15:46,Thursday
912,Jimmy D's,19:20,Wednesday
913,Midnight Cowboy,17:06,Thursday
914,Knomad Bar,01:31,Wednesday
915,Bar Fluxus,14:23,Thursday
916,Jazzy B's,10:14,Thursday
917,The Crow & Crown,16:29,Wednesday
918,Blondie's Bar,01:21,Friday
919,The House of shields,14:35,Thursday
920,Kozy Kar,00:07,Friday
921,Victory,13:29,Saturday
922,Oyster Creek Inn,02:33,Tuesday
923,The Pastry War,12:39,Saturday
924,Korova Milk Bar,00:38,Tuesday
925,Whitechapel,20:17,Friday
926,Clock Bar,15:03,Monday
927,Trick Dog,02:33,Tuesday
928,Press Club,23:54,Monday
929,Corner Tavern,20:37,Wednesday
930,Playaz Club,15:59,Saturday
931,Aunt Charlie's Lounge,02:17,Thursday
932,The Gem Saloon,21:19,Saturday
933,Corner Tavern,10:11,Tuesday
934,Greely's,14:57,Sunday
935,Press Club,23:07,Friday
936,Tonga Room,11:20,Monday
937,The Townsend,10:10,Saturday
938,HandleBar,23:18,Saturday
939,1836 Grill,16:12,Wednesday
940,The Beer Hall,10:46,Friday
941,Fat Angel,10:18,Sunday
942,95 Slide,13:57,Sunday
943,Fat Angel,14:32,Tuesday
944,The Sea Star,15:54,Saturday
945,Zam Zam,19:33,Sunday
946,The Pool Hall,02:44,Friday
947,Ink and Paint Club,11:32,Wednesday
948,Midnight Cowboy,01:35,Sunday
949,Snake and Jake's Christmas Club Lounge,11:19,Saturday
950,Weenie Hut Jr's,01:41,Friday
951,Mr. Sizzles,00:25,Sunday
952,Aunt Charlie's Lounge,22:46,Tuesday
953,Murio's Trophy Room,14:33,Monday
954,Kadie's Club Pecos,22:47,Thursday
955,Korova Milk Bar,12:22,Thursday
956,Holy Water,19:40,Sunday
957,Off the Hook,17:58,Monday
958,Robert's Western World,00:07,Saturday
959,Linden Room,10:30,Sunday
960,Maccadam's Old Oil House,18:51,Thursday
961,The Tiny Twister,12:20,Friday
962,Bada Bing!,20:58,Wednesday
963,The Bang Bang Bar,22:59,Monday
964,Oyster Creek Inn,19:44,Tuesday
965,Moe's Tavern,00:43,Saturday
966,A Clean, Well-Lighted Place,10:59,Tuesday
967,Cold Drinks Bar,00:28,Friday
968,Burgers Ya Heard,17:32,Tuesday
969,Victory,12:08,Saturday
970,Brotherhood of Thieves,16:51,Tuesday
971,Meibeyer's,20:29,Monday
972,The Jack Saloon,21:52,Monday
973,Midnight Cowboy,02:46,Monday
974,Fast Eddie's,02:27,Wednesday
975,Dino's Bar and Grill,15:59,Thursday
976,Smog Cutter,15:58,Thursday
977,The Crazy Horse,14:01,Sunday
978,Coffeecake,21:45,Thursday
979,Burgers Ya Heard,18:44,Friday
980,Press Club,19:11,Friday
981,Barca City,00:50,Sunday
982,The Brick,00:05,Saturday
983,Bar San Pancho,10:50,Saturday
984,Otto's Shrunken Head,01:27,Thursday
985,1836 Grill,15:32,Tuesday
986,The Drunken Clam,20:12,Wednesday
987,Corner Tavern,02:06,Thursday
988,Just Off Vine,23:40,Saturday
989,Salty Squid,19:20,Wednesday
990,Munden's Bar,11:10,Saturday
991,White Cap,23:26,Tuesday
992,Winchester Tavern,11:41,Sunday
993,Craft Pride,02:29,Tuesday
994,The Roosevelt Room,10:18,Monday
995,The Surly Wench Pub,17:49,Sunday
996,Toronado,15:03,Tuesday
997,Cheers,02:23,Friday
998,Half Step,15:43,Tuesday
999,Comstock Saloon,13:00,Friday
1000,Harry Hope's Saloon,11:43,Sunday
1001,Bus Stop,12:54,Tuesday
1002,Meibeyer's,23:15,Thursday
1003,Wildhawk,02:02,Thursday
1004,Victory,12:58,Tuesday
1005,Steve Vo's,14:03,Monday
1006,The House of shields,10:38,Tuesday
1007,Bean Bag,10:29,Sunday
1008,Library Bar,10:57,Friday
1009,Jazzy B's,10:02,Sunday
1010,Psycho Suzi's,23:32,Wednesday
1011,Scarlet Pub,13:33,Saturday
1012,The Beer Hall,14:41,Wednesday
1013,Tiki Bar,22:16,Wednesday
1014,The Pied Piper,11:57,Tuesday
1015,Hazel Southern Bar,02:38,Sunday
1016,Black Horse London Pub,13:02,Saturday
1017,A Clean, Well-Lighted Place,21:45,Monday
1018,Mr. Sizzles,13:26,Monday
1019,Tonga Room,23:41,Monday
1020,Bar Fluxus,11:07,Thursday
1021,Whisler's,11:54,Friday
1022,The Bar,01:39,Wednesday
1023,Dalva,10:00,Thursday
1024,Full Circle Bar,02:16,Sunday
1025,Fat Angel,17:32,Friday
1026,Mr. Sizzles,15:22,Wednesday
1027,The Tiny Twister,21:52,Thursday
1028,The Admiral Benbow Inn,16:03,Tuesday
1029,Street Dips,15:15,Thursday
1030,Library Bar,22:45,Friday
1031,Mos Eisley Cantina,19:03,Friday
1032,Local Edition,16:29,Wednesday
1033,Bar Fluxus,02:54,Monday
1034,Atomic Liquors,00:17,Friday
1035,Burgers Ya Heard,17:48,Wednesday
1036,Kelly's Korner,17:17,Wednesday
1037,Psycho Suzi's,12:28,Friday
1038,Cheers,20:27,Sunday
1039,Bean Bag,02:49,Thursday
1040,Lighthouse Bar and Grill,21:09,Thursday
1041,Last Call Bar,19:16,Thursday
1042,The Dexter Lake Club,11:48,Wednesday
1043,Tiki Bar,00:13,Friday
1044,Bar of the Dogs,13:56,Friday
1045,Bar San Pancho,20:31,Wednesday
1046,Burgers Ya Heard,11:25,Saturday
1047,Death and Co,12:13,Tuesday
1048,The Billy goat Tavern,23:52,Thursday
1049,The Boxcar,20:43,Saturday
1050,Full Circle Bar,16:40,Sunday
1051,Robert's Western World,00:33,Sunday
1052,Greely's,14:39,Wednesday
1053,Dino's Bar and Grill,14:46,Sunday
1054,The Moon Under Water,01:08,Wednesday
1055,The Double Deuce,13:42,Thursday
1056,Atomic Liquors,20:33,Friday
1057,Street Dips,01:29,Wednesday
1058,The Monkey Farm Cafe,17:14,Wednesday
1059,The Surly Wench Pub,17:42,Sunday
1060,Greely's,12:57,Wednesday
1061,Comstock Saloon,22:38,Wednesday
1062,The Grackle,12:27,Saturday
1063,Gaston's,02:46,Saturday
1064,The Bar,16:22,Wednesday
1065,Fireside Bar,23:24,Tuesday
1066,The Hip Joint,19:51,Sunday
1067,Noc Noc,01:24,Monday
1068,Greely's,13:10,Sunday
1069,Harry Hope's Saloon,19:20,Saturday
1070,Brass Tracks,17:57,Saturday
1071,Mystic Island Casino,10:29,Tuesday
1072,The Moon Under Water,22:20,Wednesday
1073,Zam Zam,22:11,Wednesday
1074,Bourbon and Branch,21:19,Monday
1075,Smuggler's Cove,13:52,Thursday
1076,Buddha Lounge,21:07,Thursday
1077,The Brick,23:24,Tuesday
1078,Burgers Ya Heard,23:42,Monday
1079,Bada Bing!,18:26,Saturday
1080,The Alembic,15:48,Monday
1081,The Rolling Hunger,10:59,Sunday
1082,Cheers,15:52,Thursday
1083,Leaky Faucet,00:07,Saturday
1084,Bar San Pancho,19:43,Monday
1085,The Crazy Horse,14:19,Saturday
1086,Hazel Southern Bar,12:08,Friday
1087,The Tipsy Cow,02:20,Monday
1088,The Hideout Theatre,10:01,Friday
1089,Cockatoo Inn,10:56,Friday
1090,Tiki Bar,22:31,Saturday
1091,Novela,13:55,Monday
1092,Comstock Saloon,14:39,Friday
1093,Chatsubo,00:19,Monday
1094,The Pied Piper,15:43,Saturday
1095,Harry Hope's Saloon,10:37,Monday
1096,Lefty's Pub,16:20,Wednesday
1097,Jumbo's Clown Room,00:31,Wednesday
1098,Bus Stop,22:18,Monday
1099,95 Slide,21:58,Thursday
1100,Mickey's Pub,15:14,Monday
1101,Psycho Suzi's,23:01,Monday
1102,Brass Tracks,00:07,Monday
1103,The Last Resort,19:55,Wednesday
1104,Cold Drinks Bar,13:14,Friday
1105,Lee Harvey's,15:28,Saturday
1106,Munden's Bar,02:02,Saturday
1107,Half Step,12:14,Monday
1108,Cold Drinks Bar,11:42,Monday
1109,Firehouse Lounge,12:08,Wednesday
1110,The People's Republik,11:31,Thursday
1111,Hazel Southern Bar,22:01,Sunday
1112,Moe's Tavern,01:59,Thursday
1113,The Moon Under Water,19:42,Tuesday
1114,Lefty's Pub,21:49,Friday
1115,Moe's Tavern,20:49,Sunday
1116,The Bar at Milliways,20:15,Monday
1117,Resolute,12:35,Sunday
1118,Corner Tavern,19:57,Monday
1119,The Gem Saloon,17:01,Saturday
1120,Rickhouse,20:18,Tuesday
1121,Aunt Charlie's Lounge,16:46,Thursday
1122,Leaky Faucet,19:24,Friday
1123,The Tipsy Cow,16:53,Tuesday
1124,Korova Milk Bar,10:08,Tuesday
1125,Mr. Sizzles,21:46,Monday
1126,The Admiral Benbow Inn,20:02,Thursday
1127,Charmaine's,00:03,Tuesday
1128,Snake and Jake's Christmas Club Lounge,14:51,Friday
1129,Kelly's Korner,01:43,Wednesday
1130,The Rolling Hunger,21:09,Wednesday
1131,The Bang Bang Bar,15:12,Tuesday
1132,The Dexter Lake Club,11:33,Sunday
1133,Jimmy D's,14:48,Wednesday
1134,Marie's Crisis Cafe,20:50,Monday
1135,Club Sugar Ray,13:14,Sunday
1136,15 Romolo,01:15,Wednesday
1137,The Crow & Crown,22:45,Saturday
1138,Union Square Sports Bar,23:13,Monday
1139,95 Slide,23:46,Sunday
1140,The People's Republik,10:57,Tuesday
1141,Fat Angel,21:51,Thursday
1142,Tin 'n' Lint,17:14,Thursday
1143,Tin 'n' Lint,13:14,Saturday
1144,HandleBar,02:01,Friday
1145,Aunt Charlie's Lounge,18:00,Thursday
1146,Moe's Tavern,19:32,Saturday
1147,Scarlet Pub,00:50,Thursday
1148,The Brick,22:36,Tuesday
1149,1836 Grill,02:27,Tuesday
1150,Meibeyer's,00:55,Sunday
1151,The Billy goat Tavern,01:06,Friday
1152,Ten Foward,18:37,Thursday
1153,Coffeecake,19:47,Tuesday
1154,Mystic Island Casino,23:02,Friday
1155,Dalva,01:01,Friday
1156,The Dexter Lake Club,18:29,Thursday
1157,Hard Times and Misery Saloon,19:55,Friday
1158,Bar San Pancho,18:15,Saturday
1159,Lefty's Pub,18:26,Tuesday
1160,Tabard Inn,16:38,Friday
1161,The Last Resort,01:05,Tuesday
1162,The Crazy Horse,10:51,Monday
1163,Union Square Sports Bar,12:07,Wednesday
1164,Ten Foward,18:31,Friday
1165,Burgers Ya Heard,18:29,Sunday
1166,The Pitch and Roll,18:15,Saturday
1167,Inky Stink,13:23,Tuesday
1168,Smog Cutter,10:54,Tuesday
1169,Victory,02:18,Saturday
1170,Lil Phil's Grill,01:20,Wednesday
1171,Rickhouse,18:51,Wednesday
1172,Jazzy B's,22:11,Tuesday
1173,Ten Foward,01:15,Wednesday
1174,The Dexter Lake Club,15:17,Monday
1175,Weenie Hut Jr's,13:36,Sunday
1176,Inky Stink,23:33,Saturday
1177,Cityscape,22:45,Monday
1178,Atomic Liquors,21:52,Monday
1179,Paddy's Pub,13:58,Monday
1180,Mr. Sizzles,23:29,Sunday
1181,Full Circle Bar,16:45,Wednesday
1182,Lighthouse Bar and Grill,22:58,Wednesday
1183,Black Horse London Pub,01:34,Friday
1184,Firehouse Lounge,00:26,Thursday
1185,Holy Water,19:08,Tuesday
1186,Novela,10:55,Saturday
1187,Whisler's,17:24,Thursday
1188,The Bang Bang Bar,22:57,Friday
1189,Playaz Club,17:07,Tuesday
1190,Hot Bird,20:39,Friday
1191,Kelly's Korner,16:06,Thursday
1192,Hazel Southern Bar,15:54,Sunday
1193,The Hideout Theatre,10:24,Friday
1194,Paddy's Pub,20:09,Wednesday
1195,Burnt Toast,11:00,Monday
1196,Tempest,02:45,Thursday
1197,Victory,23:18,Wednesday
1198,Tucker's Tavern,11:00,Wednesday
1199,The Skylark Lounge,15:59,Wednesday
1200,Lighthouse Bar and Grill,15:11,Saturday
1201,Trick Dog,21:39,Wednesday
1202,Tabard Inn,23:44,Tuesday
1203,Victory,10:26,Monday
1204,The Double Deuce,15:49,Monday
1205,15 Romolo,20:05,Saturday
1206,Benjamin Cooper,11:02,Friday
1207,Kelly's Korner,20:31,Friday
1208,Bernie's Burger Bus,14:39,Thursday
1209,Barca City,15:17,Monday
1210,A Clean, Well-Lighted Place,10:51,Monday
1211,Leaky Faucet,14:01,Thursday
1212,Brass Tracks,14:29,Monday
1213,Brotherhood of Thieves,17:48,Friday
1214,Forgery Bar,20:56,Sunday
1215,O'Malley's Bar,17:31,Saturday
1216,Fast Eddie's,18:31,Saturday
1217,Bus Stop,23:03,Tuesday
1218,Bob's Country Bunker,15:06,Wednesday
1219,Tucker's Tavern,15:26,Sunday
1220,The People's Republik,16:29,Wednesday
1221,The Monk's Kettle,23:33,Sunday
1222,Ray's Happy Birthday Bar,01:09,Saturday
1223,Playaz Club,00:15,Sunday
1224,Seven Grand,21:14,Sunday
1225,Black Horse London Pub,18:03,Wednesday
1226,The Hip Joint,15:38,Tuesday
1227,The Crazy Horse,19:12,Tuesday
1228,Caribbean Breeze,19:44,Saturday
1229,Novela,22:00,Thursday
1230,Otto's Shrunken Head,02:47,Thursday
1231,95 Slide,01:32,Friday
1232,The Jackalope,14:56,Sunday
1233,Dive Bar and Lounge,01:31,Wednesday
1234,Mr. Sizzles,20:19,Saturday
1235,The Billy goat Tavern,20:39,Wednesday
1236,BlackBird,16:08,Friday
1237,Lighthouse Bar and Grill,01:49,Tuesday
1238,The Hip Joint,19:01,Thursday
1239,The Double Deuce,19:29,Monday
1240,The Dogg House,00:54,Wednesday
1241,Tempest,17:14,Tuesday
1242,Jalapeno Brothers,21:42,Thursday
1243,Half Step,10:31,Friday
1244,Oyster Creek Inn,14:23,Thursday
1245,Ten Foward,19:31,Friday
1246,Charmaine's,12:58,Thursday
1247,The Page,16:45,Saturday
1248,Harry Hope's Saloon,12:12,Wednesday
1249,The Drunken Clam,11:20,Wednesday
1250,Full Circle Bar,01:00,Monday
1251,Clydz,14:14,Monday
1252,Madrone Art Bar,14:06,Friday
1253,Benjamin Cooper,00:47,Thursday
1254,Bender's,20:31,Saturday
1255,Wilma's,21:46,Friday
1256,Top of the Mark,13:36,Monday
1257,Zeitgeist,14:39,Tuesday
1258,Kadie's Club Pecos,17:29,Tuesday
1259,Korova Milk Bar,15:13,Saturday
1260,Harry Hope's Saloon,17:02,Thursday
1261,Leaky Faucet,21:24,Monday
1262,HandleBar,13:26,Friday
1263,Union Square Sports Bar,10:08,Tuesday
1264,Kelly's Korner,16:10,Sunday
1265,Mikkeller Bar,22:30,Monday
1266,Playaz Club,19:00,Friday
1267,Harry Hope's Saloon,15:21,Sunday
1268,Greely's,02:24,Thursday
1269,The Rolling Hunger,17:31,Thursday
1270,Street Dips,23:33,Monday
1271,Bond Bar,21:08,Tuesday
1272,Death and Co,01:23,Monday
1273,Wildhawk,10:30,Monday
1274,Victory,16:08,Tuesday
1275,The Starlight Room,23:10,Friday
1276,Bus Stop,00:58,Monday
1277,Zeitgeist,10:00,Friday
1278,15 Romolo,01:21,Tuesday
1279,Cockatoo Inn,13:06,Wednesday
1280,Lil Phil's Grill,02:14,Friday
1281,Chatsubo,12:12,Wednesday
1282,Hot Bird,11:14,Thursday
1283,Psycho Suzi's,20:40,Thursday
1284,95 Slide,15:47,Thursday
1285,Mikkeller Bar,13:54,Thursday
1286,Bender's,00:15,Saturday
1287,Madrone Art Bar,18:50,Sunday
1288,The Rolling Hunger,23:45,Monday
1289,Kadie's Club Pecos,20:50,Monday
1290,Tin 'n' Lint,02:42,Tuesday
1291,Bernie's Burger Bus,12:19,Friday
1292,The People's Republik,12:19,Tuesday
1293,Scarlet Pub,10:55,Friday
1294,Volpe's,23:15,Wednesday
1295,Brotherhood of Thieves,02:33,Friday
1296,Leaky Faucet,23:48,Friday
1297,Levy's,19:49,Thursday
1298,Caribbean Breeze,00:52,Monday
1299,Hazel Southern Bar,15:08,Monday
1300,Midnight Cowboy,18:46,Sunday
1301,Cockatoo Inn,11:02,Saturday
1302,The Jack Saloon,13:14,Tuesday
1303,Weenie Hut Jr's,10:59,Saturday
1304,Aunt Charlie's Lounge,00:43,Saturday
1305,Oyster Creek Inn,01:22,Sunday
1306,Winchester Tavern,15:59,Wednesday
1307,Clydz,22:24,Thursday
1308,Madrone Art Bar,18:40,Friday
1309,15 Romolo,11:40,Wednesday
1310,The Jack Saloon,22:11,Saturday
1311,Mos Eisley Cantina,00:36,Saturday
1312,Seven Grand,12:38,Monday
1313,Off the Hook,10:44,Thursday
1314,Cajun Cabin,11:36,Sunday
1315,Jazzy B's,20:28,Friday
1316,Cajun Cabin,12:21,Tuesday
1317,Lil Phil's Grill,15:16,Tuesday
1318,Cockatoo Inn,10:41,Friday
1319,Bourbon and Branch,20:26,Monday
1320,Rusted Furnace,17:57,Sunday
1321,Boar's Head Tavern,10:40,Thursday
1322,Robert's Western World,17:41,Tuesday
1323,Firehouse Lounge,14:00,Tuesday
1324,Toronado,13:06,Wednesday
1325,Half Step,00:42,Sunday
1326,Playaz Club,16:29,Tuesday
1327,Jimmy D's,10:19,Sunday
1328,Tin 'n' Lint,12:37,Wednesday
